Date	Time	T	I	N	S	U
13/01/2017	07:05:00	2.615093231	0	0.008989474	22.85659409	0.015209174
13/01/2017	08:05:00	2.628154278	0	0.008994512	22.85208511	0.013770318
13/01/2017	09:05:00	2.645901442	14.12584591	0.009042521	22.83754349	0.006537005
13/01/2017	10:05:00	2.679738045	29.06429482	0.009157601	22.80996513	0.012794382
13/01/2017	11:05:00	2.739061117	39.16246796	0.009393957	22.76229477	0.036103801
13/01/2017	12:05:00	2.81872654	41.3877449	0.009680114	22.70831299	0.063439861
13/01/2017	13:05:00	2.919188976	35.33657074	0.009900192	22.66651726	0.090712846
13/01/2017	14:05:00	3.004201889	21.01993561	0.010023211	22.63831711	0.112201862
13/01/2017	15:05:00	3.075977087	4.88996172	0.010008598	22.63160706	0.11993787
13/01/2017	16:05:00	3.149954796	0	0.009837915	22.65328789	0.119884959
13/01/2017	17:05:00	3.211555481	0	0.009612231	22.68828392	0.114789735
13/01/2017	18:05:00	3.241508007	0	0.009409416	22.72202301	0.102891935
13/01/2017	19:05:00	3.251242876	0	0.009205903	22.7593689	0.081938221
13/01/2017	20:05:00	3.273004055	0	0.009026523	22.79208565	0.057521217
13/01/2017	21:05:00	3.277023554	0	0.008925554	22.80666161	0.037909507
13/01/2017	22:05:00	3.213545799	0	0.008989492	22.79026031	0.044412964
13/01/2017	23:05:00	3.151522875	0	0.009401595	22.72687912	0.078240552
14/01/2017	00:05:00	3.104920626	0	0.010041009	22.63440514	0.084870613
14/01/2017	01:05:00	3.047562361	0	0.010410685	22.57563972	0.082776774
14/01/2017	02:05:00	2.965907097	0	0.010525869	22.55008888	0.089905802
14/01/2017	03:05:00	2.85227704	0	0.010315612	22.56432724	0.095759712
14/01/2017	04:05:00	2.801517487	0	0.009848627	22.61467743	0.100378754
14/01/2017	05:05:00	2.803640604	0	0.009434736	22.66088104	0.097885181
14/01/2017	06:05:00	2.808614731	0	0.009139689	22.69154358	0.089469545
14/01/2017	07:05:00	2.826176882	0	0.00889927	22.71700096	0.08325068
14/01/2017	08:05:00	2.901233912	0	0.008706306	22.73856354	0.06338969
14/01/2017	09:05:00	3.079521179	34.22809601	0.008539244	22.75742531	0.039354937
14/01/2017	10:05:00	3.255023479	46.83443451	0.008450142	22.76337814	0.03052889
14/01/2017	11:05:00	3.312573671	78.16808319	0.008497252	22.74785233	0.025890086
14/01/2017	12:05:00	3.481024027	95.96191406	0.00866888	22.71780205	0.039232437
14/01/2017	13:05:00	3.720892191	81.34575653	0.0089141	22.68051529	0.049820968
14/01/2017	14:05:00	3.952773809	50.46991348	0.00925123	22.63589668	0.058265745
14/01/2017	15:05:00	4.088931561	10.36310577	0.009610955	22.59151459	0.056633769
14/01/2017	16:05:00	4.094664574	0	0.009938411	22.55283928	0.051419855
14/01/2017	17:05:00	4.06738615	0	0.010182076	22.52221107	0.045073033
14/01/2017	18:05:00	4.001966	0	0.010301395	22.50390816	0.051278897
14/01/2017	19:05:00	3.902344227	0	0.010304279	22.50024414	0.062279997
14/01/2017	20:05:00	3.804531574	0	0.01023029	22.50853539	0.071612489
14/01/2017	21:05:00	3.714417458	0	0.01009368	22.52841568	0.078703749
14/01/2017	22:05:00	3.62653327	0	0.009979346	22.54804993	0.070510818
14/01/2017	23:05:00	3.545781851	0	0.009966197	22.55565643	0.045214302
