fileNumber	cropAtStart	cropHalfways	k	propExposedImmigrants	lethalTime	immunityCost	cadaverDuration	timeAcceleration	sporulationOn	transmissionEfficiency	BiocontrolSuccess
6	19.5441	812.104	20	0.253997	97.867	0.312644	86.969	2.41397	88.7574	0.365479	0
28	22.4341	760.317	30	0.155423	80.0278	0.318038	93.0372	2.61034	96.486	0.223945	0
21	20.9344	781.882	15	0.678899	97.6572	0.250735	60.1302	2.12287	94.3727	0.403364	0
6	12.2518	786.628	23	0.539339	80.315	0.374069	106.921	2.32796	93.1928	0.109447	0
6	15.9999	764.476	24	0.309974	100.15	0.168246	90.9036	2.5206	89.0563	0.27505	0
6	22.6016	815.079	23	0.313312	97.7784	0.355436	65.5981	1.72863	87.2569	0.325835	0
26	15.9136	810.114	20	0.23586	83.7979	0.317806	66.9498	1.83413	88.4737	0.195835	0
3	23.4176	798.657	26	0.688963	81.743	0.371458	97.9013	1.92483	92.0553	0.149131	0
15	18.6281	781.714	22	0.325929	84.4615	0.258805	61.1787	1.22045	95.0548	0.403021	0
32	17.0851	838.589	15	0.218661	109.592	0.114938	82.4894	2.13358	85.5151	0.28722	0
38	14.8202	783.134	17	0.426788	104.239	0.278259	90.5005	2.12417	83.9695	0.261723	0
21	20.9208	769.926	28	0.430342	109.249	0.161414	68.5748	1.49537	88.8378	0.241511	0
15	18.5209	836.737	17	0.386568	94.6898	0.287822	95.7958	1.15318	92.8703	0.0825875	0
26	23.6265	803.826	23	0.469896	112.855	0.134772	109.99	2.46044	88.4924	0.202109	0
13	22.1178	801.633	16	0.129239	102.525	0.207006	76.0316	1.43487	82.6961	0.153133	0
29	13.6014	775.736	25	0.364398	63.6353	0.140318	111.168	1.47703	91.7903	0.181298	0
36	18.5672	779.058	18	0.22514	88.2862	0.14523	85.4156	1.9046	90.9626	0.303436	0
33	23.4083	750.3	16	0.22424	95.9073	0.28618	79.8007	1.29706	81.9649	0.379404	0
35	11.0619	770.177	22	0.376167	114.351	0.125567	102.114	2.18467	93.8457	0.349469	0
17	27.7412	786.691	18	0.136677	102.772	0.0192798	100.04	1.91123	83.5566	0.166727	0
12	20.0089	819.654	19	0.63618	74.8208	0.143007	79.7057	1.18421	91.3988	0.0822468	0
33	22.3118	780.831	20	0.546003	107.851	0.2027	91.9805	1.97552	92.7643	0.214249	0
40	23.5156	771.027	24	0.504962	98.7907	0.296196	84.5799	2.11464	82.0417	0.260899	0
12	24.2563	783.648	19	0.337772	99.71	0.321583	67.3636	1.54643	92.1891	0.280709	0
30	21.4374	836.08	18	0.349934	88.0919	0.0249703	93.6503	2.26244	84.1429	0.303608	0
13	24.4169	803.762	29	0.148046	91.0074	0.173744	95.948	2.12806	85.0972	0.319055	0
33	15.7741	786.136	19	0.429571	93.7857	0.0848959	106.532	2.05894	87.3901	0.292031	0
40	22.8271	782.276	26	0.636914	82.7748	0.373186	74.2296	2.16556	86.3549	0.294278	0
6	19.6832	809.305	24	0.158792	84.0519	0.397336	104.682	1.85271	80.3116	0.296295	0
36	16.2609	823.98	20	0.491033	82.4108	0.149063	79.3093	1.27799	88.7324	0.337698	0
3	12.6962	805.265	30	0.573119	99.0623	0.188377	95.1015	1.35621	88.5111	0.113766	0
36	17.6057	788.062	20	0.504653	81.7044	0.212938	68.4014	1.50198	91.0372	0.220009	0
18	20.9442	782.614	17	0.146393	103.106	0.387275	89.8094	1.67076	91.7525	0.18678	0
30	20.8922	809.782	16	0.401268	86.2752	0.21664	82.2112	1.61218	85.8719	0.409999	0
16	22.6354	802.146	29	0.600039	87.0138	0.157805	95.336	1.82661	87.6148	0.185338	0
2	17.3815	776.517	25	0.315082	101.947	0.284957	97.9881	2.18824	91.2672	0.37105	0
6	23.823	796.508	17	0.285015	84.6729	0.21655	78.491	1.48412	88.0433	0.163723	0
39	21.946	778.402	21	0.617148	113.249	0.340511	79.644	1.98532	92.7185	0.355953	0
15	17.9354	787.11	22	0.439361	109.491	0.192072	73.4138	1.13282	84.8899	0.471258	0
26	17.912	792.225	29	0.574263	89.3489	0.135081	87.8929	1.35473	93.7166	0.422518	0
40	12.2377	778.907	17	0.273318	93.935	0.0836829	76.0365	1.69523	89.2364	0.445119	0
15	18.0356	825.256	16	0.446605	92.3044	0.0903885	83.4886	1.20459	92.2658	0.145192	0
30	25.9426	783.556	29	0.325479	87.4253	0.112671	81.5352	1.47451	89.4112	0.319793	0
10	24.7983	811.456	20	0.447165	102.223	0.138851	101.682	1.77022	82.5634	0.328294	0
30	17.1815	797.981	22	0.574561	84.2772	0.113226	89.7356	1.70141	88.2463	0.289454	0
15	17.7333	814.331	24	0.305384	52.6341	0.235576	79.352	1.32493	96.3552	0.290649	0
40	19.6014	814.881	23	0.355255	86.8763	0.199392	88.7194	1.52956	87.7576	0.270778	0
22	18.6427	804.762	28	0.512347	106.766	0.323938	106.234	1.73417	93.4239	0.235721	0
35	12.3399	764.01	26	0.303628	95.1783	0.100968	99.9047	1.21516	92.2783	0.307776	0
15	18.5209	810.15	17	0.386568	94.6898	0.287822	95.7958	1.15318	92.8703	0.210863	0
16	15.2705	788.066	23	0.420192	95.8439	0.315836	97.7078	1.60741	84.5543	0.225579	0
22	14.2811	801.978	15	0.404606	104.947	0.316119	100.926	1.55092	91.1152	0.187071	0
28	26.7685	782.628	26	0.469181	103.237	0.179076	106.729	1.18394	91.6876	0.237837	0
19	14.8289	776.838	17	0.570819	101.658	0.331534	80.7525	1.1866	84.0802	0.266198	0
28	15.6121	830.638	23	0.131548	111.493	0.0682953	105.558	1.6099	89.9614	0.256601	0
12	19.3711	773.293	27	0.430047	101.531	0.0512293	84.8992	1.34555	82.7374	0.253349	0
7	16.9514	822.225	25	0.304359	112.366	0.177072	104.712	2.47592	98.4531	0.433032	0
12	26.6402	806.01	29	0.504428	100.506	0.283871	86.5862	1.20732	92.5209	0.444125	0
6	15.5484	784.096	30	0.470762	94.4574	0.37503	71.428	1.08404	96.4015	0.243422	0
13	15.4389	765.723	24	0.521521	61.5501	0.09196	85.3304	1.2555	89.9225	0.311355	0
40	18.7652	804.401	20	0.148904	84.8091	0.0994608	98.0974	1.65759	85.5309	0.284002	0
9	19.8754	788.169	17	0.231116	96.7397	0.00823232	98.5111	1.76074	98.184	0.381541	0
23	20.4827	789.354	29	0.511388	95.2689	0.136474	72.6654	1.50341	97.4867	0.431539	0
18	15.9289	754.641	30	0.438603	108.884	0.255285	93.684	1.43664	89.4725	0.278888	0
39	23.2169	755.982	29	0.183398	109.392	0.138068	92.3596	2.01639	91.6471	0.340585	0
5	23.904	783.36	23	0.403493	82.4976	0.156882	104.018	2.2252	96.2311	0.300315	0
23	20.0578	773.113	30	0.357503	91.0101	0.152776	78.8933	2.35979	98.0808	0.283852	0
10	21.888	836.737	30	0.269742	100.295	0.0592975	57.4137	1.68695	87.4827	0.0713687	0
10	20.4909	846.29	28	0.382543	98.0719	0.196751	57.5854	2.00556	94.6616	0.205687	0
15	22.1251	789.874	16	0.359419	65.5806	0.243702	61.4029	2.53094	97.3243	0.245462	0
10	22.0389	829.772	15	0.114657	67.7159	0.0645217	73.4653	2.67955	90.4343	0.236834	0
36	23.9971	808.607	26	0.355	97.9115	0.0193509	77.4794	2.27205	97.175	0.223428	0
10	26.4461	801.963	24	0.457497	93.5619	0.18083	85.9146	1.89053	94.2733	0.0791009	0
3	19.5039	812.915	15	0.234828	90.5677	0.235907	55.2357	2.89278	84.7575	0.143951	0
6	22.7069	768.679	27	0.240374	81.8202	0.2227	78.8553	2.55726	96.6242	0.0660884	0
13	16.1406	778.54	23	0.400089	91.8065	0.175136	87.4978	2.27325	89.7001	0.100028	0
15	20.7524	820.488	27	0.243746	96.4595	0.166967	76.9424	1.31263	98.1805	0.427615	0
13	20.7899	812.491	18	0.339387	84.5319	0.135517	80.3631	2.35175	95.8728	0.261706	0
20	14.8561	784.419	25	0.691787	78.7149	0.245858	104.345	2.30521	93.054	0.174546	0
15	22.7035	809.858	18	0.516673	84.904	0.154945	85.983	1.90769	98.3654	0.249121	0
15	23.1296	771.482	16	0.470341	79.3235	0.25366	69.5578	2.68902	96.2255	0.319433	0
5	20.7172	800.222	19	0.566131	72.6237	0.258945	84.6071	2.31386	95.4539	0.22376	0
10	20.2188	825.426	28	0.133898	63.3893	0.22311	74.7096	1.80532	93.1524	0.183859	0
20	21.9389	821.035	16	0.376347	84.5999	0.168059	79.4992	2.05207	93.2467	0.271279	0
40	18.0611	797.344	21	0.520669	71.8739	0.269077	90.8088	2.4359	97.0517	0.233021	0
20	24.2531	783.915	15	0.289913	111.306	0.202833	48.6691	1.2844	88.5722	0.387081	0
3	17.5343	770.214	28	0.455283	86.5503	0.228856	68.4806	1.81572	95.5326	0.251341	0
17	27.206	776.676	29	0.420394	76.9361	0.061304	83.9049	1.72486	96.0178	0.152013	0
4	18.9182	796.399	21	0.460829	87.2091	0.31798	69.645	1.73933	96.6201	0.471981	0
6	18.753	759.747	28	0.345642	82.6808	0.286413	68.852	2.47386	85.7114	0.122062	0
20	18.5054	805.618	21	0.144889	94.2025	0.331671	54.5307	1.74683	82.1503	0.25753	0
20	20.908	778.061	22	0.403871	92.5089	0.374708	102.729	2.04708	90.0181	0.278838	0
13	19.4248	811.971	28	0.589254	89.2414	0.113778	88.5856	1.66416	95.0794	0.151419	0
13	14.2644	822.128	20	0.182913	80.6816	0.0985896	74.0398	1.32847	92.767	0.0896887	0
3	13.0671	786.307	16	0.279513	91.6461	0.330117	84.4862	1.61613	93.6573	0.101663	0
10	24.0112	800.816	29	0.500476	80.6549	0.231148	80.1234	2.20823	94.7914	0.25209	0
30	19.643	827.642	18	0.464677	93.9381	0.205446	60.7621	1.53227	93.9306	0.13136	0
39	11.7255	794.024	26	0.311188	102.966	0.0758135	80.1827	1.48536	93.6553	0.10523	0
13	22.9639	827.062	26	0.511185	53.824	0.00361789	88.8071	1.90837	95.3112	0.301444	0
13	22.2209	813.021	17	0.250344	83.5491	0.203427	76.8409	1.68461	90.5645	0.109211	0
16	16.3102	805.751	17	0.319918	65.5684	0.0416628	66.4739	1.7065	93.2743	0.14116	0
20	16.8479	783.67	29	0.254941	74.8556	0.280933	85.1555	1.99829	86.5464	0.236463	0
10	26.2	771.764	29	0.1591	91.8771	0.150169	93.2571	2.34538	89.9239	0.209258	0
11	15.3789	812.324	29	0.272155	75.5986	0.339711	74.2271	2.21122	96.8364	0.320135	0
20	20.8237	819.684	25	0.317665	58.0993	0.319439	93.62	1.86941	86.655	0.224827	0
26	25.7636	798.943	28	0.370565	105.965	0.108202	54.2382	1.99503	95.2968	0.275551	0
30	15.853	809.87	27	0.343933	82.9315	0.246779	76.4094	2.93044	94.9356	0.320243	0
16	12.782	818.632	18	0.447655	80.9069	0.255474	83.3358	1.55798	92.6817	0.0914474	0
4	15.7699	775.87	30	0.556479	98.9871	0.326074	86.0974	1.54522	92.9843	0.0699039	0
20	17.703	785.578	24	0.415958	75.5855	0.0364147	74.597	2.25225	81.4073	0.171602	0
5	20.994	778.792	20	0.558633	90.9607	0.213147	92.9135	2.03414	95.0008	0.335559	0
10	19.1447	807.199	25	0.10298	74.5839	0.148339	57.107	2.10122	87.5646	0.279473	0
15	15.5981	837.463	25	0.416427	93.8343	0.166497	74.6496	2.09374	95.1887	0.175424	0
40	21.3427	796.032	16	0.315911	90.2921	0.187839	100.643	2.07247	96.3077	0.339078	0
32	24.7557	773.498	19	0.433958	76.2686	0.270821	88.8483	1.8038	97.7263	0.184065	0
20	13.857	764.853	26	0.397597	97.2913	0.112285	65.7723	1.88118	81.9649	0.298864	0
18	12.984	786.903	23	0.124315	98.8611	0.135299	69.3854	1.7153	89.6177	0.152398	0
12	24.9766	770.942	18	0.222639	80.3028	0.252116	88.5012	1.9646	90.7035	0.13331	0
40	15.9574	765.778	28	0.347958	93.0434	0.305578	69.4849	1.54012	83.3384	0.156054	0
13	14.4328	784.495	15	0.28297	68.9384	0.149181	84.0809	1.44543	90.1572	0.110292	0
40	13.4941	808.768	24	0.599778	95.4741	0.212803	66.9726	2.12226	93.6838	0.331023	0
13	12.4811	786.793	19	0.34984	55.2423	0.254667	89.1105	1.36515	90.4968	0.0755747	0
10	19.6415	781.382	23	0.385227	75.2608	0.30477	77.0631	2.26975	95.6521	0.411612	0
30	15.6314	752.485	24	0.538667	90.8292	0.0873016	75.7278	1.96884	89.6776	0.186914	0
36	19.3606	786.44	19	0.483417	78.4597	0.151019	73.5834	2.15761	94.3251	0.180692	0
12	22.9507	762.872	30	0.283862	91.9535	0.240296	101.04	2.47534	96.7902	0.200881	0
40	19.8257	827.762	19	0.419653	95.8173	0.22549	87.9142	1.44368	96.421	0.371595	0
13	20.564	791.812	18	0.447725	70.8037	0.30224	71.6019	1.73213	93.3327	0.240081	0
22	11.0791	785.273	26	0.347604	104.216	0.298747	73.3417	2.32341	97.6558	0.202883	0
29	14.053	753.939	24	0.580801	94.912	0.301849	75.745	1.17965	83.7205	0.0894426	0
20	11.9028	789.962	16	0.487551	70.4487	0.265355	109.824	1.37122	87.6202	0.172872	0
10	20.2099	814.723	26	0.480925	95.4675	0.130923	97.8021	2.32332	91.4194	0.309256	0
30	16.9443	799.922	26	0.395127	99.7224	0.0602128	62.5884	2.23769	90.0032	0.475644	0
20	22.5569	838.636	26	0.241861	97.4534	0.231288	96.7151	2.53043	86.9244	0.464615	0
10	19.3008	808.505	27	0.595427	79.053	0.259788	80.9402	1.73967	93.6502	0.24799	0
36	19.0475	797.895	24	0.560125	92.8728	0.0367889	72.9087	1.41342	93.9628	0.304952	0
6	28.2552	800.119	16	0.534297	107.262	0.216685	80.8357	1.85325	92.6643	0.319325	0
36	10.6641	793.612	25	0.490026	87.4934	0.252083	68.1155	2.4539	93.1505	0.36275	0
36	18.1991	757.211	20	0.156296	95.2916	0.270878	61.9901	1.36386	91.424	0.362974	0
30	10.6001	798.735	26	0.523852	111.198	0.163192	84.1324	2.32714	88.5003	0.378173	0
30	13.8616	813.088	25	0.176651	114.536	0.203397	80.3489	2.08485	92.0821	0.302542	0
10	20.0519	811.822	24	0.447795	59.8153	0.336778	92.972	1.79772	91.637	0.371524	0
40	10.1903	767.37	24	0.39891	79.2474	0.144578	99.6135	1.62318	87.6126	0.119845	0
36	14.3212	786.645	25	0.367818	88.5405	0.249247	78.1069	1.84799	87.6376	0.180129	0
36	19.0475	797.895	20	0.560125	92.8728	0.0367889	72.9087	1.41342	93.9628	0.304952	0
10	20.0119	824.463	21	0.296971	81.3036	0.0849799	82.7081	1.67131	92.7344	0.318463	0
6	23.5562	801.551	27	0.412695	114.397	0.155206	98.305	2.58329	92.3483	0.380264	0
6	17.3984	805.705	24	0.296133	106.4	0.277861	99.5114	2.07007	92.1858	0.268088	0
36	15.6878	794.875	26	0.579999	88.9155	0.274317	64.5716	1.43143	92.3911	0.287321	0
10	23.3363	756.064	22	0.538332	111.016	0.292132	82.415	1.20533	81.7952	0.375185	0
16	18.6173	813.569	17	0.257191	100.929	0.150653	102.754	1.7744	88.8855	0.188828	0
36	18.4068	793.853	23	0.40396	82.3602	0.293388	77.2486	1.57773	92.701	0.179329	0
10	19.7752	840.565	22	0.453127	94.2892	0.323505	80.5388	1.3883	96.5564	0.279155	0
13	24.2248	788.515	18	0.568069	97.9338	0.379106	82.6985	1.72606	90.3354	0.323891	0
30	18.112	786.547	21	0.419608	75.2661	0.177863	87.7704	1.41169	82.5279	0.164574	0
26	13.0689	827.876	17	0.41033	88.2836	0.294157	96.3937	1.16102	93.2305	0.31789	0
40	16.83	819.135	23	0.471952	102.63	0.249597	107.193	1.50756	84.7358	0.246839	0
12	17.2803	788.781	24	0.275901	104.279	0.157595	73.5449	1.10064	85.4436	0.332002	0
40	13.1263	799.069	19	0.291749	81.562	0.0687376	88.1768	1.14544	85.7571	0.407825	0
30	20.1647	821.135	17	0.281294	81.6658	0.138264	82.3574	1.28181	93.0053	0.181949	0
36	12.3718	800.252	29	0.484451	88.2734	0.288404	94.1722	1.77619	85.6509	0.21597	0
16	18.9856	796.71	26	0.558063	109.022	0.265756	89.1661	1.89886	95.1275	0.489483	0
36	18.1001	805.106	15	0.499265	84.9186	0.244957	97.0022	1.4031	90.5162	0.245444	0
10	18.1105	807.488	28	0.335518	93.9319	0.116357	91.3043	1.33753	91.1465	0.376633	0
40	17.1261	786.73	22	0.454524	102.014	0.199525	93.4527	1.90211	90.4759	0.440176	0
27	27.3391	798.995	25	0.594576	54.2858	0.232253	90.1211	2.40792	84.5377	0.314881	1
39	29.1044	794.523	23	0.477238	60.2023	0.129781	68.5232	2.28722	87.2034	0.404461	1
19	29.7956	849.552	29	0.535676	71.5732	0.262093	54.6976	1.61267	85.5712	0.345901	1
38	28.8633	799.744	20	0.609567	69.1227	0.0874379	63.0182	1.73025	86.2665	0.347015	1
31	29.2888	776.078	21	0.460036	85.8657	0.169892	96.9493	2.47022	87.3731	0.380799	1
14	26.7259	824.072	30	0.54646	78.3976	0.247968	72.1817	1.87866	91.0735	0.356918	1
14	26.7259	824.072	30	0.54646	78.3976	0.220742	72.1817	1.87866	91.0735	0.356918	1
24	28.0454	790.751	20	0.533352	57.7009	0.0407168	69.479	2.21397	89.1411	0.425383	1
24	28.2995	803.391	18	0.376054	58.3108	0.133677	83.0938	2.53234	89.6466	0.29134	1
21	29.69	832.647	15	0.318922	77.8385	0.18591	59.98	2.01031	83.9111	0.317801	1
24	26.9742	822.323	21	0.646267	65.9258	0.176403	57.0498	1.46804	86.5379	0.404998	1
21	27.2423	845.559	27	0.228807	89.1107	0.103642	72.3225	1.561	88.9692	0.459761	1
33	26.4992	846.799	27	0.472848	52.875	0.218537	81.3089	2.213	86.2224	0.4193	1
9	26.9837	817.639	21	0.481565	67.937	0.135643	71.5178	2.23893	86.7201	0.397691	1
1	27.7271	847.122	29	0.483804	74.4838	0.188272	76.1464	1.92071	83.3918	0.370129	1
33	26.4992	846.799	27	0.472848	52.875	0.218537	81.3089	2.213	86.2224	0.4193	1
8	27.9243	781.208	21	0.23423	57.8329	0.13917	58.2141	1.8928	93.7455	0.497437	1
33	22.2193	792.875	24	0.673461	60.0285	0.30141	82.6143	2.24749	87.8967	0.49876	1
19	29.8428	799.881	18	0.491272	60.9978	0.159575	63.7938	2.04038	90.8004	0.26377	1
24	29.6631	824.955	21	0.54059	62.6985	0.22546	78.7387	2.0473	90.0656	0.388977	1
8	23.1485	824.728	23	0.686489	68.2428	0.231443	97.7849	2.21786	87.576	0.477673	1
21	27.2423	845.559	27	0.36298	89.1107	0.103642	69.2944	1.561	88.9692	0.459761	1
21	17.2186	821.025	18	0.508995	50.4953	0.114138	86.9404	2.63356	85.4576	0.364957	1
27	27.4428	802.317	25	0.511214	69.4242	0.110119	104.498	2.2479	91.1428	0.454137	1
9	29.3044	796.822	16	0.247884	59.1132	0.231381	76.9811	2.61969	86.425	0.405379	1
8	27.9243	781.208	21	0.23423	57.8329	0.178652	63.8132	1.8928	93.7455	0.497437	1
9	26.9162	795.136	29	0.489365	79.4559	0.16529	65.1945	1.79595	88.0411	0.49232	1
14	28.0147	808.989	29	0.332392	66.5725	0.0566407	62.3349	1.69939	88.4931	0.30755	1
1	26.3069	818.492	18	0.388131	70.4298	0.240248	86.45	2.6114	86.9697	0.333593	1
4	27.8051	802.079	16	0.44962	61.7783	0.237616	79.2784	2.1234	83.6816	0.353616	1
28	27.8629	815.819	23	0.501471	70.6767	0.220183	71.2231	1.35588	88.3683	0.302903	1
7	29.7081	802.887	22	0.408436	85.6201	0.242018	95.2955	1.96192	90.5732	0.419594	1
9	26.7955	819.624	24	0.344575	84.2142	0.218944	108.161	2.72545	84.0392	0.4538	1
34	27.8123	780.09	15	0.453127	71.7434	0.143958	94.888	1.92011	88.5406	0.364413	1
9	29.1008	821.945	21	0.509627	82.7579	0.184231	83.1349	1.76148	86.2206	0.423745	1
25	27.1127	823.229	19	0.505639	65.1865	0.310674	73.8822	1.78797	85.0501	0.455791	1
19	24.3058	827.522	22	0.549226	77.5217	0.149633	106.182	2.17599	83.6481	0.373607	1
24	24.8937	819.411	21	0.269998	74.9092	0.241212	69.9593	1.56496	86.2595	0.486317	1
15	22.1697	798.546	30	0.372263	59.3263	0.135571	91.7396	2.76011	87.4511	0.459275	1
1	26.3069	818.492	18	0.187556	70.4298	0.240248	86.45	2.6114	86.9697	0.399448	1
14	25.4503	811.674	26	0.25581	59.0282	0.160376	80.6694	2.29947	91.3821	0.449229	1
9	25.8673	816.153	23	0.673133	68.8439	0.2279	94.1377	1.98057	83.793	0.293872	1
19	21.1723	812.266	15	0.442243	62.2691	0.152198	104.432	2.36984	83.7032	0.490641	1
39	27.6328	826.199	24	0.498005	65.5522	0.00218105	78.9124	2.59896	87.4465	0.397396	1
38	24.4951	785.817	30	0.509972	52.6585	0.32652	71.9467	2.04671	89.6191	0.473229	1
24	28.9484	794.932	29	0.408146	80.3587	0.157028	83.9342	1.63333	88.019	0.453576	1
21	18.6442	836.365	25	0.376617	61.3559	0.114854	84.1079	1.90098	85.7969	0.416049	1
14	28.5216	816.944	20	0.692062	60.8234	0.236049	90.8029	2.07509	88.7324	0.284304	1
18	23.8742	807.9	21	0.190433	74.5271	0.233252	96.2334	1.67921	86.6089	0.450132	1
26	26.8081	825.806	24	0.21372	74.9627	0.252488	90.1959	1.84589	84.0112	0.44155	1
31	27.16	812.283	26	0.301858	70.9086	0.265866	89.1605	2.01328	88.1139	0.368167	1
34	22.7986	819.017	30	0.525526	54.9783	0.0336199	86.5424	1.83186	85.8307	0.343833	1
39	25.7946	808.823	20	0.372602	70.5864	0.033057	80.7097	1.54123	83.6159	0.299119	1
18	25.6885	848.138	27	0.391341	59.7228	0.0332827	96.2646	1.74262	88.2047	0.368446	1
31	28.9005	813.186	28	0.402937	92.1698	0.192459	94.906	1.90905	95.9935	0.397927	1
8	28.2361	788.215	28	0.477112	71.5942	0.187675	106.251	2.16642	85.9054	0.415624	1
25	14.8462	795.802	30	0.242543	55.5899	0.176342	80.5293	1.87408	87.475	0.478631	1
37	27.2201	778.682	20	0.28742	50.1468	0.38394	82.6528	1.92206	93.6756	0.324055	1
23	22.1656	795.802	30	0.242543	55.5899	0.176342	80.5293	1.87408	87.475	0.478631	1
8	28.2361	788.215	18	0.477112	71.5942	0.323752	106.251	2.16642	85.9054	0.415624	1
7	26.0297	807.256	16	0.531347	53.4065	0.131333	85.7881	1.87942	89.6402	0.359304	1
31	20.9706	823.761	20	0.433616	78.4324	0.187227	107.385	2.36236	92.2608	0.462052	1
23	25.2122	846.309	29	0.415868	70.3259	0.25349	76.1098	1.32009	90.1501	0.47936	1
9	29.1008	821.945	21	0.509627	70.8531	0.214749	83.1349	1.76148	86.2206	0.423745	1
9	25.8673	781.858	23	0.673133	66.6982	0.2279	94.1377	1.98057	83.793	0.293872	1
1	24.7317	817.729	19	0.473996	55.1676	0.183631	69.4147	1.86626	89.9437	0.487416	1
40	26.397	836.365	25	0.376617	61.3559	0.114854	84.1079	1.90098	85.7969	0.416049	1
37	29.4988	830.938	24	0.388845	51.3236	0.158337	88.4904	1.8493	86.9714	0.33106	1
25	26.859	797.098	16	0.223247	60.0043	0.239544	105.326	2.03183	85.8289	0.423283	1
22	28.5698	790.465	28	0.451335	63.9586	0.153814	92.4103	1.86565	89.8589	0.395151	1
15	20.4299	777.71	21	0.66773	58.9029	0.280852	104.969	2.02842	81.3238	0.461675	1
7	21.0122	840.896	27	0.442451	60.3326	0.0988081	70.1621	1.37579	91.1458	0.417156	1
39	29.1044	794.523	22	0.477238	60.2023	0.129781	68.5232	2.28722	92.3216	0.404461	1
26	22.7197	815.137	21	0.4536	53.6285	0.271332	84.0687	2.16173	92.2808	0.413045	1
36	28.8835	844.656	18	0.377652	74.0366	0.341629	69.6537	1.68963	91.4958	0.353174	1
24	25.2147	816.847	26	0.452396	64.2131	0.257375	66.766	1.23854	87.5844	0.355611	1
36	25.3658	807.087	28	0.471009	61.1809	0.137675	50.8542	1.1613	88.808	0.450453	1
9	28.3927	816.705	27	0.524285	80.0936	0.277287	75.3559	1.27678	90.0245	0.307341	1
1	22.1316	843.438	15	0.353301	51.7372	0.212983	103.053	2.66419	90.0996	0.257058	1
37	23.9981	776.58	19	0.310397	57.8765	0.347116	105.894	1.96921	91.3677	0.373848	1
29	26.8958	820.355	17	0.563155	53.4513	0.249531	103.824	2.4709	84.4001	0.263351	1
18	25.1464	778.692	26	0.407723	72.6324	0.21673	69.479	1.09426	86.3696	0.472492	1
19	22.9394	810.593	17	0.482155	57.4925	0.157692	76.3024	1.5078	84.957	0.441264	1
18	25.6885	764.977	27	0.391341	59.7228	0.0332827	96.2646	1.74262	91.4912	0.368446	1
31	20.2203	799.477	26	0.435488	59.2041	0.171776	95.4656	1.72478	87.6656	0.386813	1
35	22.3398	828.477	22	0.274629	50.8749	0.253218	79.5253	1.45418	87.7313	0.326166	1
26	25.4569	782.609	30	0.452372	68.5267	0.21658	95.5999	1.76248	83.2875	0.381464	1
25	24.9921	812.179	24	0.445977	58.8829	0.319733	73.6858	1.63199	93.7652	0.384135	1
6	25.1836	803.074	20	0.339098	61.2468	0.116606	75.7106	1.49803	83.2554	0.409335	1
35	24.177	805.311	18	0.649823	61.7678	0.233675	86.2784	1.41212	92.0391	0.417084	1
5	21.9796	844.502	19	0.2204	57.7083	0.273757	86.8082	1.40015	85.2514	0.483044	1
11	20.8711	836.821	21	0.180078	53.04	0.154142	69.0252	1.23559	84.6622	0.337698	1
19	22.9394	827.562	17	0.482155	57.4925	0.157692	89.3109	1.5078	84.957	0.441264	1
5	21.9796	800.549	19	0.2204	57.7083	0.273757	86.8082	1.40015	87.68	0.483044	1
11	20.8711	836.821	21	0.180078	53.04	0.133292	69.0252	1.23559	84.6622	0.377924	1
27	27.337	808.419	28	0.249876	55.7239	0.314964	89.0137	1.36209	94.6282	0.490156	1
29	28.0351	760.576	30	0.374815	54.6282	0.198057	104.159	1.48189	84.096	0.298608	1
21	28.9553	817.677	23	0.222159	56.2601	0.257827	106.666	1.59726	89.8695	0.285895	1
29	25.7217	823.296	17	0.416248	62.7182	0.169116	79.0812	1.71339	88.862	0.42421	1
23	25.9266	821.999	21	0.237315	61.857	0.148188	90.1671	1.172	91.6037	0.458254	1
15	27.6555	813.338	16	0.571193	59.3774	0.1383	53.9965	1.77848	89.8271	0.341866	1
34	29.1485	823.87	19	0.633154	54.4786	0.0945995	69.441	2.62515	87.2631	0.214939	1
24	22.2258	820.848	23	0.498415	69.48	0.239608	79.504	2.33759	84.9548	0.44547	1
4	27.1245	787.097	26	0.515931	85.8215	0.283518	103.99	2.82856	82.78	0.445873	1
34	23.2805	791.098	16	0.520548	65.9892	0.0690085	79.6369	2.18388	83.3353	0.386759	1
31	19.2048	842.356	19	0.679251	63.5337	0.25315	76.9738	2.55484	90.0393	0.39149	1
14	18.335	848.885	24	0.60782	61.0536	0.149113	60.0553	1.81778	89.7326	0.46313	1
8	29.0042	779.974	15	0.519067	84.1076	0.375744	81.278	2.03637	87.8796	0.372382	1
18	28.2143	845.468	27	0.422258	64.1554	0.226164	58.5898	2.3559	86.5362	0.40268	1
27	17.5609	788.859	23	0.601829	68.3992	0.124927	57.7247	1.78238	90.3841	0.469133	1
21	20.5133	801.161	29	0.318871	51.7641	0.126532	65.7827	1.9153	82.813	0.326886	1
1	23.1386	783.511	26	0.252517	58.2828	0.158611	76.0023	2.18459	83.5461	0.374454	1
23	20.9276	831.273	15	0.443191	63.9361	0.277822	76.7611	1.81731	85.1343	0.375038	1
15	26.3196	795.041	17	0.280541	63.5198	0.299675	70.2672	2.00245	86.3887	0.347259	1
26	21.247	812.844	22	0.652126	69.4143	0.253643	80.7715	2.05744	82.698	0.448651	1
12	29.4162	792.465	18	0.569499	70.6362	0.275989	80.5958	2.5358	85.2005	0.386171	1
