Date	Precip	Tair	RH	Twater
9/9/1960	0	13.3	68	8.9
10/9/1960	0	14.4	61	9.1
11/9/1960	0	15.7	60	9.5
12/9/1960	0	15.9	65	9.6
13/9/1960	0	16.2	78	9.9
14/9/1960	0	16.2	82	10
15/9/1960	0.7	15.9	81	9.9
16/9/1960	1	14.9	82	9.7
17/9/1960	0	13	78	9
18/9/1960	4.1	14.5	75	9.5
19/9/1960	21.6	11.8	93	9.7
20/9/1960	9.3	8.3	94	8.3
21/9/1960	4.7	8.4	94	8.2
22/9/1960	0	11	89	8.6
23/9/1960	0	12.2	89	9
24/9/1960	0	13.4	88	9.3
25/9/1960	0	12.2	89	9
26/9/1960	0	10.2	87	8.4
27/9/1960	0	8.8	83	7.9
28/9/1960	0	8.6	81	7.8
29/9/1960	0	8.7	77	7.8
30/9/1960	5.4	9.1	88	8.3
1/10/1960	0.6	11.9	87	8.9
2/10/1960	1.1	14.2	75	9.3
3/10/1960	1.6	14	87	9.5
4/10/1960	0.6	13.9	85	9.4
5/10/1960	0.7	13.9	82	9.4
6/10/1960	0	12.7	90	9.1
7/10/1960	0.3	11.6	91	8.8
8/10/1960	6.6	11.9	84	9
9/10/1960	5.5	8.8	92	8.3
10/10/1960	11.5	8.6	94	8.5
11/10/1960	5.9	7.1	96	7.9
12/10/1960	0	5.6	89	7.1
13/10/1960	0	4.8	89	6.9
14/10/1960	0	5.2	85	6.9
15/10/1960	4.1	5	83	7
16/10/1960	8.6	4.4	96	7.2
17/10/1960	0.1	5.2	91	7
18/10/1960	0	5.8	94	7.2
19/10/1960	0	8.8	80	7.9
20/10/1960	3.6	9.2	77	8
21/10/1960	0	7.5	86	7.6
22/10/1960	5.3	8.2	87	8
23/10/1960	7	8.9	94	8.4
24/10/1960	3.1	10	93	8.5
25/10/1960	5.3	12.3	83	9.1
26/10/1960	4.4	8.5	90	8.1
27/10/1960	1.2	8.6	84	7.9
28/10/1960	0.6	11	71	8.3
29/10/1960	21.3	11.8	76	9.4
30/10/1960	6.9	7.6	92	8
31/10/1960	3.8	8.6	94	8.2
1/11/1960	10.4	10.9	93	9.1
2/11/1960	0	9.3	71	7.8
3/11/1960	0	11.3	64	8.3
4/11/1960	3.6	10.4	77	8.4
5/11/1960	4.2	5.8	78	7.1
6/11/1960	4.7	5	93	7.2
7/11/1960	0.6	4.2	77	6.5
8/11/1960	0.1	1.6	78	5.8
9/11/1960	0	0.3	88	5.6
10/11/1960	8.4	4.8	84	7.1
11/11/1960	1.1	7	84	7.5
12/11/1960	0.1	6.7	90	7.4
13/11/1960	0.6	6.4	91	7.4
14/11/1960	0.9	6.8	89	7.5
15/11/1960	17	8	93	8.5
16/11/1960	0	4.8	91	6.9
17/11/1960	14	4.2	93	7.3
18/11/1960	2.1	5	87	7
19/11/1960	9.2	4.8	93	7.3
20/11/1960	0	4.7	92	6.9
21/11/1960	1.7	5	87	7
22/11/1960	0	6.8	84	7.4
23/11/1960	2.9	7.8	88	7.8
24/11/1960	2.8	6.6	90	7.5
25/11/1960	2.3	9.3	92	8.3
26/11/1960	4.6	9.5	86	8.3
27/11/1960	13.9	8.6	85	8.4
28/11/1960	0	3.2	89	6.4
29/11/1960	0.9	1.7	94	6.1
30/11/1960	0	4	89	6.6
1/12/1960	0.3	7.6	62	7.2
2/12/1960	0.5	6.2	80	7.1
3/12/1960	0.3	6	83	7.1
4/12/1960	14.2	7.6	77	8
5/12/1960	8.8	5.2	93	7.4
6/12/1960	1.4	4.8	90	6.9
7/12/1960	0	3	87	6.3
8/12/1960	0	1.1	87	5.8
9/12/1960	1.5	0.4	94	5.8
10/12/1960	0	-0.1	95	5.6
11/12/1960	0	-0.6	89	5.3
12/12/1960	0	-2.9	84	4.6
13/12/1960	0	-4.2	78	4.1
14/12/1960	0	-2.2	87	4.9
15/12/1960	0	-0.4	86	5.4
16/12/1960	0	-1	88	5.2
17/12/1960	0	-2	91	5
18/12/1960	2.3	-2.3	95	5.1
19/12/1960	1.2	0.1	96	5.7
20/12/1960	9.6	1.7	94	6.4
21/12/1960	3.5	0.6	94	5.9
22/12/1960	1.8	-0.1	93	5.6
23/12/1960	0	-1	91	5.3
24/12/1960	0	-3	82	4.5
25/12/1960	0	-3	89	4.7
26/12/1960	5.4	1.3	91	6.1
27/12/1960	2.9	2	95	6.3
28/12/1960	0	0.4	91	5.7
29/12/1960	0.6	-0.5	92	5.4
30/12/1960	0.8	-0.9	96	5.4
31/12/1960	1.2	2	96	6.2
1/1/1961	2.1	2.1	94	6.3
2/1/1961	19.6	2	93	6.9
3/1/1961	6.4	3	90	6.6
4/1/1961	2.4	2.2	90	6.2
5/1/1961	0	2	87	6
6/1/1961	7.1	0.7	85	5.9
7/1/1961	3.6	1.4	93	6.1
8/1/1961	6	2.2	93	6.4
9/1/1961	5.3	1.9	93	6.3
10/1/1961	7.1	2	93	6.4
11/1/1961	0.6	0	88	5.5
12/1/1961	0	-2.3	79	4.7
13/1/1961	0	-1.6	71	4.8
14/1/1961	0.1	-0.5	86	5.3
15/1/1961	0	0.7	75	5.5
16/1/1961	0	-1.7	79	4.9
17/1/1961	0	-3.8	81	4.3
18/1/1961	0	-5.2	80	3.9
19/1/1961	0	-5.9	84	3.8
20/1/1961	1.1	0.4	91	5.7
21/1/1961	0.3	2.5	93	6.3
22/1/1961	1.2	1.5	94	6.1
23/1/1961	6.6	-0.1	92	5.8
24/1/1961	6.7	-1	90	5.5
25/1/1961	10.7	-1.6	91	5.5
26/1/1961	0	-3.6	91	4.5
27/1/1961	0	-3.9	91	4.4
28/1/1961	5.6	1.3	85	6
29/1/1961	1.6	4.2	79	6.6
30/1/1961	9.9	4.8	89	7.2
31/1/1961	15.8	6.2	86	7.8
1/2/1961	4.9	1.8	84	6.1
2/2/1961	12.8	1.8	93	6.6
3/2/1961	1.2	1	92	5.9
4/2/1961	6.9	1.5	90	6.2
5/2/1961	2.3	1.5	85	6
6/2/1961	7.7	6.7	89	7.7
7/2/1961	2.7	2.4	90	6.3
8/2/1961	3.1	4.1	92	6.8
9/2/1961	9.3	5.4	84	7.3
10/2/1961	0	4.3	84	6.6
11/2/1961	10.1	4.8	83	7.1
12/2/1961	3.1	4.7	85	6.9
13/2/1961	0.3	4.6	89	6.8
14/2/1961	0	9.1	74	7.8
15/2/1961	0	9.2	71	7.8
16/2/1961	0	7.8	78	7.5
17/2/1961	0	2.4	90	6.2
18/2/1961	0	5.9	83	7.1
19/2/1961	0	5.2	79	6.8
20/2/1961	0	5.4	73	6.8
21/2/1961	0.6	3.4	79	6.3
22/2/1961	0	5.3	69	6.7
23/2/1961	1.4	6.8	75	7.3
24/2/1961	0	10.1	65	8
25/2/1961	0.3	11.1	56	8.1
26/2/1961	0	11.2	72	8.4
27/2/1961	0.8	11.8	74	8.6
28/2/1961	14.4	5.8	82	7.6
1/3/1961	0.3	4	83	6.6
2/3/1961	1.3	5.1	77	6.8
3/3/1961	0	5.2	83	6.9
4/3/1961	0	5.6	67	6.7
5/3/1961	0	7.8	57	7.2
6/3/1961	0	9.5	54	7.6
7/3/1961	0	9.1	67	7.7
8/3/1961	0	11	51	8
9/3/1961	0	12.2	51	8.3
10/3/1961	0	11.3	60	8.2
11/3/1961	0	7.4	77	7.4
12/3/1961	0	8.6	72	7.7
13/3/1961	0.8	7.5	91	7.7
14/3/1961	0	9.3	84	8.1
15/3/1961	0	10.3	70	8.1
16/3/1961	0	12.6	52	8.5
17/3/1961	0	14.8	52	9.1
18/3/1961	0.4	5.8	76	7
19/3/1961	0.1	2.8	77	6.1
20/3/1961	4.5	1.9	68	5.9
21/3/1961	0.2	1.8	77	5.8
22/3/1961	0	2	74	5.8
23/3/1961	0.3	6	72	6.9
24/3/1961	0	8	64	7.4
25/3/1961	0	8.5	66	7.5
26/3/1961	0.4	8.2	66	7.5
27/3/1961	0	5.7	69	6.8
28/3/1961	0	2.4	68	5.8
29/3/1961	1.9	6.4	66	7
30/3/1961	10.7	7.4	92	8.1
31/3/1961	0.9	8.7	81	7.9
1/4/1961	5.6	8.4	90	8.1
2/4/1961	3.8	9.6	88	8.4
3/4/1961	5.7	9	89	8.3
4/4/1961	0.1	13.5	71	9
5/4/1961	0	16.2	61	9.6
6/4/1961	0.7	17.4	49	9.8
7/4/1961	0.3	16.6	59	9.7
8/4/1961	0	13.4	79	9.1
9/4/1961	0	12.2	76	8.7
10/4/1961	4.1	13.5	69	9.1
11/4/1961	0	11.2	88	8.7
12/4/1961	0	12.4	77	8.8
13/4/1961	0	16	66	9.7
14/4/1961	10.9	11	86	9
15/4/1961	3	7.7	89	7.8
16/4/1961	3	9.1	77	8
17/4/1961	0.8	8.4	84	7.8
18/4/1961	3	8.5	84	7.9
19/4/1961	0	11.2	76	8.5
20/4/1961	0.1	11.8	69	8.5
21/4/1961	0	12.2	73	8.7
22/4/1961	1.8	10.5	89	8.6
23/4/1961	3.3	9.2	89	8.2
24/4/1961	6.7	7.5	93	8
25/4/1961	0.1	9.8	88	8.3
26/4/1961	1.9	10.7	87	8.6
27/4/1961	0.2	8.4	77	7.7
28/4/1961	12.1	11.2	67	8.8
29/4/1961	0.9	8.5	88	7.9
30/4/1961	0.5	7.8	90	7.8
1/5/1961	3.2	10.2	87	8.5
2/5/1961	7.2	10.7	90	8.8
3/5/1961	11.4	11.9	74	9.1
4/5/1961	0.3	15.8	83	9.9
5/5/1961	13.9	15.4	84	10.3
6/5/1961	3.4	11.4	91	8.9
7/5/1961	3.4	9.8	85	8.3
8/5/1961	0	9.6	80	8.1
9/5/1961	4.1	8	81	7.8
10/5/1961	0.1	8.3	72	7.6
11/5/1961	1.1	6.6	77	7.2
12/5/1961	0	9.9	76	8.1
13/5/1961	0	14	67	9.1
14/5/1961	7.6	14.4	70	9.6
15/5/1961	0	12	67	8.5
16/5/1961	0	10.8	63	8.1
17/5/1961	0	11.2	67	8.3
18/5/1961	0	11.8	61	8.4
19/5/1961	0	10.6	65	8.1
20/5/1961	7.4	7.4	89	7.9
21/5/1961	0.9	6.4	88	7.3
22/5/1961	0.5	11.7	76	8.6
23/5/1961	0	14.4	62	9.1
24/5/1961	0	14.4	64	9.2
25/5/1961	1.4	17	61	9.9
26/5/1961	6.2	11.6	89	9
27/5/1961	1.5	5.7	91	7.2
28/5/1961	1.6	7	83	7.5
29/5/1961	0.3	7.5	78	7.5
30/5/1961	0	10	69	8
31/5/1961	0.8	14.6	68	9.3
1/6/1961	20.8	11.4	80	9.4
2/6/1961	20.8	10.2	92	9.2
3/6/1961	1.3	9	93	8.2
4/6/1961	23.7	10.7	93	9.5
5/6/1961	1.4	13.6	93	9.5
6/6/1961	0	15.4	91	9.9
7/6/1961	0.2	13.8	92	9.5
8/6/1961	2.9	16.4	77	10.1
9/6/1961	15.2	12.3	88	9.5
10/6/1961	0	12.1	86	8.9
11/6/1961	13.2	12.3	86	9.4
12/6/1961	15.3	13.3	82	9.7
13/6/1961	3.6	11.7	90	9
14/6/1961	0	12.8	81	9
15/6/1961	0	15.1	63	9.3
16/6/1961	0	17.2	63	9.9
17/6/1961	0	18.6	59	10.3
18/6/1961	0	20.6	66	11
19/6/1961	0.3	16.3	82	10
20/6/1961	0	18.7	60	10.3
21/6/1961	0	18.2	56	10.1
22/6/1961	0	18.8	57	10.3
23/6/1961	0	18.5	67	10.4
24/6/1961	0	20.6	57	10.8
25/6/1961	19.1	21.4	71	12
26/6/1961	8.6	18.5	81	10.9
27/6/1961	4	15.7	80	10
28/6/1961	0	14.6	64	9.2
29/6/1961	0	18.4	56	10.2
30/6/1961	0	20.9	54	10.8
1/7/1961	0	23	50	11.4
2/7/1961	0	24.2	54	11.8
3/7/1961	0	22.4	67	11.5
4/7/1961	0.1	14.5	80	9.5
5/7/1961	1.4	12.4	72	8.8
6/7/1961	0	12.7	63	8.7
7/7/1961	0	14.7	57	9.1
8/7/1961	5.3	15.4	73	9.8
9/7/1961	2	14.6	84	9.6
10/7/1961	0	16.8	73	10
11/7/1961	2.5	19.9	70	10.9
12/7/1961	12.4	18.4	75	10.9
13/7/1961	13.5	11.4	92	9.3
14/7/1961	2.6	12.8	91	9.3
15/7/1961	2.8	14.2	72	9.4
16/7/1961	13.2	12.4	84	9.4
17/7/1961	2.9	12.3	89	9.1
18/7/1961	0.1	13.1	81	9.1
19/7/1961	0	14.4	71	9.3
20/7/1961	0	13.4	80	9.2
21/7/1961	0	15.4	77	9.7
22/7/1961	0	14.3	73	9.3
23/7/1961	0	13.8	72	9.1
24/7/1961	0	14.8	67	9.3
25/7/1961	0	16	64	9.6
26/7/1961	0	19.6	60	10.6
27/7/1961	12.8	17.8	80	10.9
28/7/1961	32	12.1	91	10.2
29/7/1961	2.5	12	82	8.9
30/7/1961	0	12.7	75	8.9
31/7/1961	0	16	67	9.7
1/8/1961	5.6	17.9	66	10.4
2/8/1961	0	16.4	78	10
3/8/1961	0	13.9	70	9.1
4/8/1961	0	18.5	62	10.3
5/8/1961	0	21.1	62	11
6/8/1961	6.3	18.8	71	10.8
7/8/1961	0.1	16.6	81	10.1
8/8/1961	1.2	18.8	75	10.6
9/8/1961	2.3	16.7	71	10
10/8/1961	9.3	15	90	10.1
11/8/1961	0	16.7	77	10
12/8/1961	0	12.7	80	9
13/8/1961	0	14.6	70	9.3
14/8/1961	0.2	15	72	9.5
15/8/1961	4.5	11.6	89	9
16/8/1961	13.1	10.6	87	9
17/8/1961	0.2	12.1	79	8.8
18/8/1961	0.8	14.2	77	9.4
19/8/1961	0.5	12.9	80	9
20/8/1961	0.1	12.7	80	9
21/8/1961	1.1	15.6	75	9.7
22/8/1961	1.5	13.8	81	9.3
23/8/1961	0	13.4	84	9.2
24/8/1961	0	13.2	82	9.1
25/8/1961	0	15.8	75	9.8
26/8/1961	0	19.7	68	10.7
27/8/1961	0	20.4	68	10.9
28/8/1961	0	21.5	68	11.2
29/8/1961	0	22.2	67	11.4
30/8/1961	0	23.4	65	11.7
31/8/1961	0	22.8	50	11.3
1/9/1961	0	22.1	64	11.3
2/9/1961	0	22.6	64	11.5
3/9/1961	0	21.5	70	11.3
4/9/1961	9.6	20.2	70	11.3
5/9/1961	6.1	17	92	10.6
6/9/1961	8.7	13.2	91	9.6
7/9/1961	3.2	11	83	8.6
8/9/1961	0.4	10	86	8.3
9/9/1961	0	11.7	84	8.7
10/9/1961	0	13.7	72	9.1
11/9/1961	0	14.8	72	9.4
12/9/1961	0	14	76	9.3
13/9/1961	1.9	18	67	10.3
14/9/1961	10.9	16	91	10.5
15/9/1961	0	17	84	10.2
16/9/1961	0	20.6	70	11
17/9/1961	0	22.2	66	11.4
18/9/1961	0	22.8	71	11.7
19/9/1961	0	22	73	11.5
20/9/1961	0	20.8	79	11.2
21/9/1961	0	17.6	92	10.5
22/9/1961	0	19.5	84	11
23/9/1961	0	18.7	68	10.5
24/9/1961	0	19.2	71	10.6
25/9/1961	0	17	81	10.2
26/9/1961	0	15.4	81	9.7
27/9/1961	6.1	16.4	88	10.4
28/9/1961	0	18.4	80	10.6
29/9/1961	0	19.1	63	10.5
30/9/1961	4	16.6	79	10.2
1/10/1961	5.6	13.6	91	9.6
2/10/1961	1.5	14.3	93	9.7
3/10/1961	0	15.6	91	10
4/10/1961	0	14.5	81	9.5
5/10/1961	0	16.3	82	10
6/10/1961	1.3	16.1	79	10
7/10/1961	2.9	11.2	83	8.7
8/10/1961	0.1	10.6	82	8.4
9/10/1961	0	12.7	79	8.9
10/10/1961	0	14.8	77	9.5
11/10/1961	0	14.8	77	9.5
12/10/1961	0	14.7	80	9.5
13/10/1961	0	12.2	72	8.7
14/10/1961	0	10.5	72	8.2
15/10/1961	0	10.4	77	8.3
16/10/1961	1.1	8.8	94	8.1
17/10/1961	15.3	8.1	92	8.4
18/10/1961	1.4	4.6	88	6.9
19/10/1961	7	5.7	92	7.4
20/10/1961	0	5.7	85	7.1
21/10/1961	0	5.6	79	6.9
22/10/1961	0	6.6	83	7.3
23/10/1961	6.3	10	89	8.6
24/10/1961	4.4	13.8	78	9.4
25/10/1961	13.8	11.6	89	9.3
26/10/1961	20.8	13	92	10
27/10/1961	2.5	8.9	92	8.2
28/10/1961	0	8.6	89	8
29/10/1961	0.2	8.2	84	7.8
30/10/1961	0	8	80	7.6
31/10/1961	0	5.7	86	7.1
1/11/1961	0	7.4	86	7.6
2/11/1961	1.2	6.5	84	7.3
3/11/1961	12.2	4.2	91	7.2
4/11/1961	0.5	0.9	92	5.8
5/11/1961	0.3	1	86	5.8
6/11/1961	3	0.6	86	5.7
7/11/1961	1.6	0.5	92	5.8
8/11/1961	4.8	5	94	7.2
9/11/1961	20.2	7.5	94	8.5
10/11/1961	0.2	4.8	90	6.9
11/11/1961	0	4.1	82	6.6
12/11/1961	2	4.8	82	6.8
13/11/1961	4.1	4.4	91	6.9
14/11/1961	0	3.4	92	6.5
15/11/1961	0	3.8	93	6.7
16/11/1961	0	4.8	88	6.9
17/11/1961	0	2.6	80	6.1
18/11/1961	0	3.2	76	6.2
19/11/1961	0	3.6	69	6.2
20/11/1961	0	1.3	66	5.5
21/11/1961	0	-0.5	74	5.1
22/11/1961	0	-0.5	78	5.2
23/11/1961	0	4.1	70	6.4
24/11/1961	0	5.5	74	6.8
25/11/1961	3	5.4	91	7.2
26/11/1961	4.1	6.4	92	7.5
27/11/1961	2.5	7	85	7.5
28/11/1961	7.5	4.4	91	7.1
29/11/1961	0	1.4	87	5.9
30/11/1961	7.8	4.3	87	7
1/12/1961	3.8	8.3	95	8.1
2/12/1961	4.5	4	89	6.8
3/12/1961	7.2	5.6	94	7.5
4/12/1961	7.4	12	93	9.3
5/12/1961	0	8.8	78	7.8
6/12/1961	0	-0.3	75	5.2
7/12/1961	1	-2.7	89	4.8
8/12/1961	0.5	-2.6	86	4.7
9/12/1961	8	2.6	90	6.6
10/12/1961	8.1	7.8	91	8.1
11/12/1961	26.3	11.6	91	9.8
12/12/1961	8.7	10.5	92	8.9
13/12/1961	6.2	9.6	93	8.5
14/12/1961	4.3	6.2	94	7.5
15/12/1961	0	-2.8	91	4.8
16/12/1961	0	-5.1	75	3.8
17/12/1961	0	-10.4	69	2.2
18/12/1961	0	-7.8	68	3
19/12/1961	0	-4	63	3.9
20/12/1961	0	-2	74	4.7
21/12/1961	0	0	94	5.6
22/12/1961	0	0	95	5.6
23/12/1961	0	-4.4	77	4.1
24/12/1961	0	-8	59	2.7
25/12/1961	0	-8.9	70	2.7
26/12/1961	5.5	-6	85	4
27/12/1961	0	-4.4	86	4.2
28/12/1961	0.1	-2.5	89	4.8
29/12/1961	0	0	93	5.6
30/12/1961	5.4	4.6	89	7
31/12/1961	4.1	5	90	7.1
1/1/1962	0	-0.5	76	5.2
2/1/1962	0	-2.3	74	4.6
3/1/1962	0	-1.8	67	4.6
4/1/1962	0	-3.3	62	4.1
5/1/1962	0.2	-2.3	81	4.7
6/1/1962	0.6	-1	93	5.3
7/1/1962	1.5	1.3	94	6
8/1/1962	0.2	2.4	95	6.3
9/1/1962	7.7	3.9	94	7
10/1/1962	1.7	5.1	89	7
11/1/1962	3.1	7.3	80	7.5
12/1/1962	27.5	3.9	89	7.6
13/1/1962	2.1	1.6	94	6.1
14/1/1962	2.2	1.2	91	6
15/1/1962	1	1	92	5.9
16/1/1962	0.2	2.4	76	6
17/1/1962	0	6.3	72	7
18/1/1962	1.5	6.5	78	7.2
19/1/1962	2.6	6.4	78	7.2
20/1/1962	3.5	7.2	90	7.7
21/1/1962	3.9	7.8	90	7.9
22/1/1962	1.4	3.2	85	6.4
23/1/1962	1.1	2	90	6.1
24/1/1962	6.8	5	91	7.2
25/1/1962	5.9	5.8	91	7.4
26/1/1962	8.1	6.4	93	7.7
27/1/1962	0.6	3.2	82	6.3
28/1/1962	0	1	85	5.7
29/1/1962	0	-5.6	70	3.6
30/1/1962	0	-5.8	71	3.6
31/1/1962	0	-7	81	3.4
1/2/1962	6.8	-5.4	87	4.2
2/2/1962	2.6	-0.7	85	5.3
3/2/1962	0.2	-3.3	88	4.6
4/2/1962	4.3	0.7	91	5.9
5/2/1962	4.2	3.2	86	6.5
6/2/1962	1.9	3.6	88	6.6
7/2/1962	1.3	5.5	90	7.1
8/2/1962	0.1	3.2	87	6.4
9/2/1962	0	0.9	70	5.4
10/2/1962	0.2	1.3	66	5.5
11/2/1962	0.2	1.3	74	5.6
12/2/1962	32.4	3.7	83	7.7
13/2/1962	7.9	0.9	89	6.1
14/2/1962	0.4	-1.4	85	5.1
15/2/1962	8.6	-2	73	5
16/2/1962	14.5	1.8	94	6.6
17/2/1962	0.1	1.6	74	5.7
18/2/1962	0	1.9	76	5.8
19/2/1962	0	3.1	72	6.1
20/2/1962	0	4.3	63	6.3
21/2/1962	0	3.1	63	6
22/2/1962	0	-2	69	4.6
23/2/1962	0.1	-3.2	62	4.2
24/2/1962	0.3	-2.5	67	4.4
25/2/1962	0.7	-4.9	68	3.8
26/2/1962	0	-2.4	66	4.4
27/2/1962	0.3	-1.2	67	4.8
28/2/1962	0	-0.2	68	5.1
1/3/1962	0.1	-1	84	5.2
2/3/1962	0.3	-1.6	89	5.1
3/3/1962	6.9	-0.4	77	5.5
4/3/1962	12.6	-0.6	90	5.8
5/3/1962	1.1	-1.1	92	5.3
6/3/1962	0	-3.5	77	4.3
7/3/1962	0	-2.5	71	4.5
8/3/1962	0.2	0.8	57	5.2
9/3/1962	0.1	2.5	80	6.1
10/3/1962	0.1	7.5	79	7.5
11/3/1962	3.4	5.6	84	7.1
12/3/1962	0	0.3	80	5.4
13/3/1962	1	-3.2	79	4.5
14/3/1962	0.7	-2.7	81	4.6
15/3/1962	0.4	-2.3	79	4.7
16/3/1962	0	-2.3	68	4.5
17/3/1962	0	-2.4	71	4.5
18/3/1962	0.6	-1.7	72	4.8
19/3/1962	0	-0.8	56	4.7
20/3/1962	0	0.1	56	5
21/3/1962	0	1.5	55	5.4
22/3/1962	0	0.7	61	5.2
23/3/1962	0	0.8	56	5.2
24/3/1962	0	1.9	50	5.4
25/3/1962	0	1.6	52	5.3
26/3/1962	4.4	1.8	61	5.7
27/3/1962	1	3.7	82	6.5
28/3/1962	8.8	2.6	84	6.5
29/3/1962	12.9	8.4	90	8.4
30/3/1962	12.7	10.1	91	8.9
31/3/1962	6.4	4.6	90	7.1
1/4/1962	0	3.9	78	6.4
2/4/1962	0	6	69	6.9
3/4/1962	4.5	8.1	66	7.6
4/4/1962	8	4.7	84	7.1
5/4/1962	6.7	4.2	88	6.9
6/4/1962	1.6	2.8	90	6.4
7/4/1962	0	4.8	78	6.7
8/4/1962	2.1	5.8	77	7
9/4/1962	0.4	4.2	73	6.4
10/4/1962	2.7	3.8	77	6.5
11/4/1962	0	6.9	68	7.1
12/4/1962	0.4	8.3	71	7.6
13/4/1962	0.2	4.5	60	6.3
14/4/1962	5.8	2.3	76	6.2
15/4/1962	14.3	3.8	90	7.1
16/4/1962	0	5	76	6.7
17/4/1962	0	8.8	62	7.5
18/4/1962	0	15.2	57	9.3
19/4/1962	10.7	12.5	67	9.1
20/4/1962	0	13.4	77	9.1
21/4/1962	0	16.2	60	9.6
22/4/1962	0.5	15.4	67	9.5
23/4/1962	1.3	17	66	10
24/4/1962	5.5	17.9	55	10.2
25/4/1962	0	19.2	57	10.4
26/4/1962	0	17	61	9.9
27/4/1962	0	8.8	66	7.6
28/4/1962	0	7.4	69	7.3
29/4/1962	0	6.4	62	6.9
30/4/1962	0	5.3	61	6.5
1/5/1962	0	7.1	52	6.9
2/5/1962	0	7.2	65	7.1
3/5/1962	0	9.8	57	7.7
4/5/1962	4.6	10.4	66	8.2
5/5/1962	2.9	12.6	74	8.9
6/5/1962	3.2	12	88	9
7/5/1962	3.2	18.4	62	10.4
8/5/1962	27.8	14	85	10.4
9/5/1962	6.1	11.8	89	9.1
10/5/1962	2.6	9.1	80	8
11/5/1962	1.6	8.4	79	7.8
12/5/1962	0	9.5	73	7.9
13/5/1962	0	10	67	8
14/5/1962	4.2	6.5	81	7.4
15/5/1962	5.3	6.2	89	7.5
16/5/1962	5.8	10	73	8.3
17/5/1962	8.8	7.8	91	8.1
18/5/1962	6.4	11.5	80	8.9
19/5/1962	2.8	9.3	78	8.1
20/5/1962	0.3	7.9	78	7.6
21/5/1962	1.6	11	73	8.4
22/5/1962	0.5	10.2	71	8.1
23/5/1962	1	11.6	66	8.4
24/5/1962	0.5	8.5	76	7.7
25/5/1962	2	8.5	67	7.6
26/5/1962	0.5	7.8	76	7.5
27/5/1962	0	10.8	68	8.2
28/5/1962	0	10.5	67	8.1
29/5/1962	0.5	9.2	77	7.9
30/5/1962	0	12.6	62	8.6
31/5/1962	0	11.6	56	8.2
1/6/1962	0	7.4	61	7.1
2/6/1962	0	9.6	56	7.7
3/6/1962	0	10.5	51	7.8
4/6/1962	0	12.4	45	8.3
5/6/1962	0	13	49	8.5
6/6/1962	0	12.7	47	8.4
7/6/1962	0	14	52	8.9
8/6/1962	0	15.7	54	9.4
9/6/1962	0	18	51	10
10/6/1962	1.2	16.3	57	9.6
11/6/1962	0	11.1	75	8.4
12/6/1962	0	13.2	69	8.9
13/6/1962	1.5	17.6	67	10.2
14/6/1962	0	21.3	62	11.1
15/6/1962	2.2	22.3	63	11.5
16/6/1962	0	20.4	66	10.9
17/6/1962	0	21	61	11
18/6/1962	0.1	21.2	64	11.1
19/6/1962	0	17.9	67	10.2
20/6/1962	0	16.1	66	9.7
21/6/1962	0	16.7	70	9.9
22/6/1962	0	21.2	65	11.1
23/6/1962	0	22.5	62	11.4
24/6/1962	0	22.4	56	11.3
25/6/1962	0	16.2	57	9.6
26/6/1962	0	14	61	9
27/6/1962	0.2	10.2	68	8.1
28/6/1962	0	12.1	68	8.6
29/6/1962	0	12.4	69	8.7
30/6/1962	0	10.8	65	8.2
1/7/1962	0	12.9	72	8.9
2/7/1962	1.1	14.3	81	9.5
3/7/1962	0.2	10.9	83	8.5
4/7/1962	1	9	86	8.1
5/7/1962	0	11.2	74	8.4
6/7/1962	0	12.1	70	8.6
7/7/1962	0	12.6	64	8.7
8/7/1962	0	17.7	52	9.9
9/7/1962	0	21.2	51	10.9
10/7/1962	1.9	20.3	64	10.9
11/7/1962	0.4	17.3	66	10
12/7/1962	4.9	13.8	78	9.4
13/7/1962	0	14.6	77	9.4
14/7/1962	3.6	15.9	77	9.9
15/7/1962	10.5	14.5	90	10
16/7/1962	8.8	13.4	91	9.7
17/7/1962	0	14.9	76	9.5
18/7/1962	0	15	65	9.4
19/7/1962	4.8	17	64	10.1
20/7/1962	1	20.3	70	11
21/7/1962	2.5	17	75	10.2
22/7/1962	0	16	67	9.7
23/7/1962	0	15.6	62	9.5
24/7/1962	0	17.3	57	9.9
25/7/1962	0	23.2	58	11.6
26/7/1962	0	21.2	63	11.1
27/7/1962	0	18.8	65	10.4
28/7/1962	0	15.2	67	9.4
29/7/1962	0	16.1	58	9.5
30/7/1962	0	17.3	61	9.9
31/7/1962	0	18.5	65	10.3
1/8/1962	0	20.5	59	10.8
2/8/1962	3	20	63	10.8
3/8/1962	8.6	18.4	79	10.9
4/8/1962	0	19	68	10.5
5/8/1962	1.4	18.6	76	10.6
6/8/1962	10.1	19.3	75	11.1
7/8/1962	1.7	12.8	69	8.9
8/8/1962	0	12.6	73	8.8
9/8/1962	0	13.8	63	9
10/8/1962	0	16.6	66	9.8
11/8/1962	0	19.5	68	10.7
12/8/1962	0	22.7	57	11.4
13/8/1962	0	25.5	54	12.1
14/8/1962	1.2	24.4	66	12.1
15/8/1962	0	18.6	72	10.5
16/8/1962	0	16.4	69	9.8
17/8/1962	4.4	14.4	71	9.4
18/8/1962	0	14	68	9.1
19/8/1962	0	16.2	59	9.6
20/8/1962	0.5	19.3	53	10.4
21/8/1962	0	15.9	61	9.5
