Date	Precip	Tair	RH	Twater
5/4/1987	0	8.3	61	7.4
6/4/1987	0	10.8	55	8
7/4/1987	7.3	12.3	64	8.8
8/4/1987	1.4	10.6	93	8.6
9/4/1987	15.9	9	91	8.7
10/4/1987	2.1	6.7	81	7.4
11/4/1987	0	8.2	66	7.4
12/4/1987	8.9	3.6	82	6.7
13/4/1987	0	3.9	83	6.5
14/4/1987	0	7.2	63	7.1
15/4/1987	0	9.8	59	7.8
16/4/1987	0	11	60	8.1
17/4/1987	0	12.4	63	8.6
18/4/1987	1.4	16.6	50	9.6
19/4/1987	2.2	13.8	70	9.2
20/4/1987	6.5	9.8	81	8.4
21/4/1987	0.3	6.2	70	7
22/4/1987	0	10.6	53	7.9
23/4/1987	0	14.1	48	8.8
24/4/1987	0	16.2	51	9.5
25/4/1987	0.1	14.5	50	9
26/4/1987	0	12.4	78	8.8
27/4/1987	0	13.3	66	8.9
28/4/1987	0	16.6	39	9.4
29/4/1987	0	18.8	46	10.1
30/4/1987	0	16.3	46	9.4
1/5/1987	0	17.4	57	9.9
2/5/1987	1.7	14.4	76	9.4
3/5/1987	26.5	5	88	7.9
4/5/1987	8.3	2.8	95	6.7
5/5/1987	9.7	6.3	97	7.8
6/5/1987	0.3	6.6	83	7.3
7/5/1987	0	7.7	73	7.4
8/5/1987	0	12.4	56	8.5
9/5/1987	0	15.3	54	9.3
10/5/1987	5.1	13.4	65	9.1
11/5/1987	0	10.5	75	8.3
12/5/1987	10.8	8.9	85	8.4
13/5/1987	11.6	5	89	7.4
14/5/1987	0	8.6	67	7.6
15/5/1987	7.6	6.8	91	7.8
16/5/1987	4.7	5	93	7.2
17/5/1987	3	10.8	63	8.2
18/5/1987	4.7	10.3	84	8.5
19/5/1987	12.8	8.7	96	8.6
20/5/1987	0	6.6	87	7.4
21/5/1987	18.8	3	98	7.2
22/5/1987	0.9	6.1	90	7.3
23/5/1987	0	10	74	8.1
24/5/1987	0	13.4	67	8.9
25/5/1987	0	14.9	57	9.2
26/5/1987	1.8	17.6	55	10
27/5/1987	2.5	13.4	74	9.1
28/5/1987	1.3	12.5	81	9
29/5/1987	15.5	10.3	91	9
30/5/1987	0	13.4	65	8.9
31/5/1987	11.5	11.1	86	9
1/6/1987	0.2	12.7	80	9
2/6/1987	0.8	15.1	66	9.4
3/6/1987	27.3	14	84	10.4
4/6/1987	7.5	11.2	95	9.1
5/6/1987	6	13.4	84	9.4
6/6/1987	0.1	17.5	64	10
7/6/1987	12.1	14.7	92	10.2
8/6/1987	0	11.3	77	8.5
9/6/1987	2.1	11.6	73	8.6
10/6/1987	0.3	13.6	61	8.9
11/6/1987	0.5	16.2	70	9.8
12/6/1987	1.6	16.2	82	10
13/6/1987	5.1	17.6	76	10.5
14/6/1987	23.9	12.6	87	9.9
15/6/1987	5	12	95	9.2
16/6/1987	30.4	8.9	95	9.3
17/6/1987	26.5	9.1	94	9.2
18/6/1987	3	9.9	90	8.4
19/6/1987	8.9	11.3	87	9
20/6/1987	0.8	11.5	91	8.8
21/6/1987	1.1	12.7	76	8.9
22/6/1987	0	14.7	74	9.4
23/6/1987	11.6	14.8	87	10.1
24/6/1987	5.9	14.2	94	9.8
25/6/1987	0	16.5	68	9.8
26/6/1987	7.2	14.6	85	9.8
27/6/1987	0	18	65	10.2
28/6/1987	0	20.8	71	11.1
29/6/1987	0	24.8	69	12.2
30/6/1987	0	24.8	68	12.2
1/7/1987	0.4	21.3	85	11.5
2/7/1987	0	20.8	82	11.3
3/7/1987	0	20.9	83	11.3
4/7/1987	0	21	80	11.3
5/7/1987	0	21.2	65	11.1
6/7/1987	0	22.5	61	11.4
7/7/1987	44.2	19.9	80	12.6
8/7/1987	66.9	17.2	94	12.9
9/7/1987	0	17.4	63	10
10/7/1987	0	17.4	60	9.9
11/7/1987	0	21	57	10.9
12/7/1987	0	21.6	68	11.3
13/7/1987	0	19.8	67	10.7
14/7/1987	0	22.4	72	11.6
15/7/1987	3.2	21.9	65	11.4
16/7/1987	7.8	20.3	68	11.2
17/7/1987	6.4	16.8	82	10.4
18/7/1987	7.8	13.2	88	9.5
19/7/1987	1	16.6	62	9.8
20/7/1987	5	14.4	82	9.7
21/7/1987	3.5	13.4	90	9.5
22/7/1987	0	16.4	75	9.9
23/7/1987	0.7	18.3	70	10.4
24/7/1987	0	18.9	71	10.6
25/7/1987	2.5	14.8	79	9.6
26/7/1987	1.8	12.5	65	8.7
27/7/1987	8.4	12.4	85	9.3
28/7/1987	0.9	15	79	9.6
29/7/1987	0.6	18.4	73	10.5
30/7/1987	0.7	16	81	9.9
31/7/1987	0	16.2	74	9.8
1/8/1987	3.6	15.8	84	10
2/8/1987	8.9	14.7	93	10.1
3/8/1987	11.1	17.4	87	10.8
4/8/1987	2.9	13.8	82	9.4
5/8/1987	0.2	11.4	73	8.5
6/8/1987	1.8	12	64	8.6
7/8/1987	0	13.4	70	9
8/8/1987	4.1	16.7	61	9.9
9/8/1987	2.2	14.4	85	9.6
10/8/1987	0	14.6	76	9.4
11/8/1987	0	16.8	64	9.8
12/8/1987	0	18.1	68	10.3
13/8/1987	0	21	62	11
14/8/1987	0	22.5	69	11.5
15/8/1987	0	17.6	65	10.1
16/8/1987	0	20.3	61	10.8
17/8/1987	5.6	22.4	69	11.7
18/8/1987	0.3	19	85	10.8
19/8/1987	0	20	69	10.8
20/8/1987	0	21.1	68	11.1
21/8/1987	0	23.1	62	11.6
22/8/1987	5.2	24.5	59	12.1
23/8/1987	8.9	18	88	10.9
24/8/1987	2.8	16.8	86	10.3
25/8/1987	4.8	12.9	87	9.3
26/8/1987	0	15.4	69	9.5
27/8/1987	9.1	14.6	84	9.9
28/8/1987	0	13.3	81	9.1
29/8/1987	0	16.8	76	10.1
30/8/1987	0	19.8	74	10.9
31/8/1987	0	19.2	84	10.9
1/9/1987	0.8	19.2	83	10.9
2/9/1987	0	18.2	85	10.6
3/9/1987	0	19.2	81	10.8
4/9/1987	0.2	17.9	84	10.5
5/9/1987	1.6	16.2	88	10.1
6/9/1987	0	15.2	77	9.6
7/9/1987	5.3	18.4	68	10.6
8/9/1987	2.7	14.8	86	9.8
9/9/1987	0	15.9	75	9.8
10/9/1987	0	16.7	73	10
11/9/1987	0	17.1	80	10.2
12/9/1987	0	21.2	57	11
13/9/1987	0	22.4	58	11.3
14/9/1987	0	21.8	62	11.2
15/9/1987	0	17	81	10.2
16/9/1987	0	19.4	84	10.9
17/9/1987	0	23.4	64	11.7
18/9/1987	0	23	69	11.7
19/9/1987	0	21.2	73	11.2
20/9/1987	0	22.6	59	11.4
21/9/1987	0	23.3	53	11.5
22/9/1987	0.2	21.2	61	11
23/9/1987	10.7	16.1	85	10.4
24/9/1987	2.9	13.4	88	9.4
25/9/1987	7.4	13.2	81	9.4
26/9/1987	32.2	10.7	97	9.9
27/9/1987	0	9.8	81	8.2
28/9/1987	0	8.2	74	7.6
29/9/1987	0	7.9	65	7.3
30/9/1987	0	9.2	59	7.6
1/10/1987	0	9.5	73	7.9
2/10/1987	0	9.8	72	8
3/10/1987	0	10	83	8.2
4/10/1987	0	14.1	85	9.4
5/10/1987	0	13.8	91	9.5
6/10/1987	4.3	14.6	69	9.5
7/10/1987	0.4	12.5	75	8.8
8/10/1987	3.4	11.2	66	8.4
9/10/1987	0	11.2	68	8.3
10/10/1987	0	13.9	74	9.2
11/10/1987	23.3	9.8	89	9.2
12/10/1987	11.9	6.4	94	7.9
13/10/1987	9.9	9.6	87	8.6
14/10/1987	3	10.9	82	8.6
15/10/1987	0	15.6	67	9.6
16/10/1987	4.7	12.1	78	8.9
17/10/1987	0	10.6	88	8.5
18/10/1987	0	10.4	73	8.2
19/10/1987	0	9	89	8.1
20/10/1987	0	8	96	7.9
21/10/1987	11.3	11.2	86	9.1
22/10/1987	0.2	8.9	90	8.1
23/10/1987	1.3	7.6	96	7.8
24/10/1987	0	9	83	8
25/10/1987	7.6	7.6	98	8.1
26/10/1987	1.4	8.7	97	8.2
27/10/1987	0	9	99	8.2
28/10/1987	0.3	12.2	94	9.1
29/10/1987	0	10.2	99	8.6
30/10/1987	0	9.6	99	8.4
31/10/1987	0	10	97	8.5
1/11/1987	1.5	11.6	91	8.9
2/11/1987	0.2	9.5	92	8.3
3/11/1987	0	8.4	83	7.8
4/11/1987	0	5.6	77	6.9
5/11/1987	0	3	85	6.3
6/11/1987	0	2	92	6.1
7/11/1987	0	-0.3	99	5.6
8/11/1987	0.4	7.4	83	7.5
9/11/1987	0	8.9	92	8.1
10/11/1987	3.4	7.2	99	7.9
11/11/1987	0	7.8	84	7.6
12/11/1987	10.3	7.9	73	7.9
13/11/1987	4.3	7	91	7.7
14/11/1987	0.3	4.2	86	6.7
15/11/1987	6.2	5.7	71	7.1
16/11/1987	4.3	9.9	93	8.5
17/11/1987	2.5	7.2	90	7.7
18/11/1987	0	6.8	85	7.4
19/11/1987	6.3	6.1	80	7.3
20/11/1987	2.1	4.2	89	6.8
21/11/1987	6.6	4.1	95	7
22/11/1987	6.5	2.6	97	6.6
23/11/1987	0	4	89	6.6
24/11/1987	1	2	86	6.1
25/11/1987	0	2.6	82	6.1
26/11/1987	0	-0.2	92	5.5
27/11/1987	0	1	88	5.8
28/11/1987	1.3	1	92	5.9
29/11/1987	0	1.4	90	5.9
30/11/1987	0	1.2	90	5.9
1/12/1987	0	1.9	88	6
2/12/1987	0	1.4	75	5.7
3/12/1987	0	0	78	5.3
4/12/1987	0	-0.8	89	5.3
5/12/1987	2.6	0.1	92	5.7
6/12/1987	18.8	4.3	99	7.6
7/12/1987	0.7	-0.8	96	5.4
8/12/1987	0	-3.8	73	4.2
9/12/1987	0	-6.9	62	3.1
10/12/1987	0	-7.4	81	3.3
11/12/1987	0	-1.9	64	4.6
12/12/1987	0	-3.8	92	4.5
13/12/1987	0	-4	91	4.4
14/12/1987	0.1	-1.7	92	5.1
15/12/1987	3.4	0.4	98	5.9
16/12/1987	7.1	8	93	8.1
17/12/1987	1.3	10.7	90	8.6
18/12/1987	21	12.5	93	9.9
19/12/1987	0.8	7.2	88	7.6
20/12/1987	0	7.1	82	7.4
21/12/1987	0	2.4	95	6.3
22/12/1987	0	3.8	96	6.7
23/12/1987	0	-0.6	98	5.5
24/12/1987	0	-1.1	97	5.3
25/12/1987	0	3.6	97	6.7
26/12/1987	0	5.6	92	7.2
27/12/1987	0	7.7	74	7.4
28/12/1987	0	7.6	78	7.5
29/12/1987	0	7.4	62	7.2
30/12/1987	0	8.6	66	7.6
31/12/1987	0.1	7	80	7.3
1/1/1988	0	6.8	79	7.3
2/1/1988	3.8	9	86	8.2
3/1/1988	0	5.2	85	6.9
4/1/1988	6.1	7.6	81	7.8
5/1/1988	0	10.3	62	8
6/1/1988	1.8	7.4	70	7.4
7/1/1988	0.2	3.3	72	6.2
8/1/1988	0	1	79	5.6
9/1/1988	0	3	64	5.9
10/1/1988	0	5.8	91	7.2
11/1/1988	2.2	3.2	87	6.5
12/1/1988	0	-0.5	89	5.4
13/1/1988	0	0.5	85	5.6
14/1/1988	0	3.6	82	6.4
15/1/1988	0	4.2	85	6.6
16/1/1988	0	8.8	54	7.4
17/1/1988	4.8	5.9	81	7.2
18/1/1988	0	3.8	98	6.7
19/1/1988	0.7	2	98	6.3
20/1/1988	0.1	5.1	86	6.9
21/1/1988	0.5	2.6	89	6.3
22/1/1988	0.9	2.3	81	6.1
23/1/1988	0	1.8	74	5.8
24/1/1988	3.2	6.6	92	7.6
25/1/1988	1.4	7.4	85	7.6
26/1/1988	2.9	6	81	7.2
27/1/1988	0	6.6	88	7.4
28/1/1988	10.5	7.6	84	8
29/1/1988	4.4	5.6	76	7
30/1/1988	0.5	2.3	91	6.2
31/1/1988	2.1	0.9	89	5.8
1/2/1988	0.2	6.2	73	7
2/2/1988	1.9	5.4	77	6.9
3/2/1988	1.1	5.7	81	7
4/2/1988	0	5.8	64	6.7
5/2/1988	4.6	6.8	84	7.5
6/2/1988	6.7	5.4	78	7.1
7/2/1988	3.4	1.8	96	6.3
8/2/1988	3.6	1.6	89	6.1
9/2/1988	4.4	4.6	80	6.8
10/2/1988	2.4	1.9	76	5.9
11/2/1988	3.2	2.6	94	6.5
12/2/1988	9.8	1.2	93	6.3
13/2/1988	0	1.1	68	5.5
14/2/1988	0	0.2	73	5.3
15/2/1988	0	1.8	77	5.8
16/2/1988	0	7.1	48	6.8
17/2/1988	0	2.3	73	5.9
18/2/1988	0.5	2.4	73	5.9
19/2/1988	1.5	2.4	80	6.1
20/2/1988	2.3	0.7	93	5.9
21/2/1988	0	1.1	74	5.6
22/2/1988	0	2.8	63	5.9
23/2/1988	4.8	0.5	90	5.9
24/2/1988	6.9	-1.4	97	5.5
25/2/1988	8	-2.2	95	5.3
26/2/1988	11.4	-2.3	97	5.4
27/2/1988	0.6	-1.4	95	5.2
28/2/1988	4.2	-1.4	94	5.4
29/2/1988	2.6	-0.8	88	5.4
1/3/1988	1.9	-1.5	89	5.2
2/3/1988	4.7	-1.3	95	5.4
3/3/1988	0	-0.2	71	5.2
4/3/1988	3.6	1.7	72	5.8
5/3/1988	0.7	-0.7	94	5.4
6/3/1988	5.1	-0.7	90	5.5
7/3/1988	2	1.2	88	5.9
8/3/1988	3.5	-2.4	87	4.9
9/3/1988	0	-2.1	73	4.7
10/3/1988	1.7	0.3	77	5.5
11/3/1988	6.3	1.8	97	6.4
12/3/1988	11.3	2.8	96	6.8
13/3/1988	0.3	3.7	82	6.5
14/3/1988	0	4.3	85	6.7
15/3/1988	9.3	8.1	70	7.8
16/3/1988	16.6	4.9	92	7.6
17/3/1988	5.9	3	97	6.7
18/3/1988	0.4	4.2	89	6.7
19/3/1988	0.5	6.7	84	7.3
20/3/1988	8.1	11.4	71	8.7
21/3/1988	6.8	9	94	8.4
22/3/1988	2.1	6.4	80	7.3
23/3/1988	6.4	6.1	92	7.5
24/3/1988	5.7	6.2	92	7.5
25/3/1988	6.3	7.1	83	7.7
26/3/1988	4.9	4.9	85	7
27/3/1988	3.9	3.3	95	6.7
28/3/1988	6	4.6	87	7
29/3/1988	0	6.5	74	7.1
30/3/1988	3.7	5.9	80	7.2
31/3/1988	11	2.7	94	6.8
1/4/1988	2	3.2	87	6.5
2/4/1988	0	6.1	63	6.8
3/4/1988	0	8.4	62	7.4
4/4/1988	0	8.3	74	7.6
5/4/1988	0	6.7	84	7.3
6/4/1988	0	10.3	71	8.1
7/4/1988	1.7	9	87	8.1
8/4/1988	0.8	9.5	91	8.3
9/4/1988	0.7	6.2	94	7.4
10/4/1988	0	4.5	80	6.6
11/4/1988	0	10.6	58	8
12/4/1988	10.9	10.1	76	8.6
13/4/1988	5.2	5.4	90	7.3
14/4/1988	0	6.7	57	6.9
15/4/1988	0	11.7	54	8.2
16/4/1988	3.8	15.5	63	9.6
17/4/1988	2.1	12.8	84	9.1
18/4/1988	0	16.2	60	9.6
19/4/1988	0	18.3	48	10
20/4/1988	7.5	10.1	91	8.7
21/4/1988	0	12.3	57	8.5
22/4/1988	0	13	63	8.8
23/4/1988	0	7.9	60	7.3
24/4/1988	0	7.5	45	6.9
25/4/1988	0	9.3	42	7.3
26/4/1988	0	10.4	52	7.8
27/4/1988	7.9	8.7	91	8.3
28/4/1988	0.9	8.6	80	7.8
29/4/1988	0	11.8	59	8.3
30/4/1988	0	12.6	71	8.8
1/5/1988	0.4	16.6	54	9.6
2/5/1988	7.3	11.9	76	8.9
3/5/1988	9.3	12.2	65	8.9
4/5/1988	0.1	13	64	8.8
5/5/1988	0	13.3	70	9
6/5/1988	0	17.8	53	9.9
7/5/1988	0	17.9	66	10.2
8/5/1988	0.9	16	84	10
9/5/1988	0	14.2	86	9.5
10/5/1988	17	14.8	75	10.1
11/5/1988	1.6	15	66	9.4
12/5/1988	0	17	50	9.7
13/5/1988	0	18.2	58	10.1
14/5/1988	1.9	17.2	72	10.2
15/5/1988	0	17.2	70	10.1
16/5/1988	0.4	16	83	10
17/5/1988	29.5	13.9	87	10.5
18/5/1988	36.3	12.2	96	10.4
19/5/1988	29.3	13.2	86	10.3
20/5/1988	0	8.6	82	7.8
21/5/1988	0	9.2	61	7.6
22/5/1988	0	12.5	50	8.4
23/5/1988	0	16.5	59	9.7
24/5/1988	0	17.3	70	10.1
25/5/1988	0	20.8	57	10.9
26/5/1988	5.4	17.6	77	10.5
27/5/1988	14.6	14.6	85	10.1
28/5/1988	1.1	10.7	89	8.6
29/5/1988	3.6	10.2	84	8.5
30/5/1988	4.3	12.3	69	8.8
31/5/1988	0.8	11.1	83	8.6
1/6/1988	2.7	11.2	87	8.8
2/6/1988	0	12.7	83	9
3/6/1988	15.6	17.4	68	10.7
4/6/1988	2	11.8	94	9
5/6/1988	1	10.2	82	8.3
6/6/1988	15.3	8.3	97	8.6
7/6/1988	0.1	9.5	96	8.3
8/6/1988	0	12.6	90	9.1
9/6/1988	0	16.3	69	9.8
10/6/1988	0	17.8	63	10.1
11/6/1988	0.9	17.4	66	10.1
12/6/1988	0	18	64	10.2
13/6/1988	0	17.9	68	10.2
14/6/1988	0	17.8	70	10.2
15/6/1988	0	19.9	64	10.7
16/6/1988	0	18.9	67	10.5
17/6/1988	0.1	17.5	62	10
18/6/1988	0	18.2	51	10
19/6/1988	0	18.2	69	10.3
20/6/1988	0	14.9	65	9.3
21/6/1988	0	16.9	55	9.7
22/6/1988	0	17.7	69	10.2
23/6/1988	0	15	52	9.1
24/6/1988	0	15.6	67	9.6
25/6/1988	0	15.6	77	9.7
26/6/1988	0	16.8	72	10
27/6/1988	12.9	18.7	69	10.9
28/6/1988	21.7	16.8	83	11
29/6/1988	0	19.9	67	10.8
30/6/1988	0	20.9	63	11
1/7/1988	13.3	16.8	80	10.6
2/7/1988	3.1	14.8	78	9.6
3/7/1988	0	14.8	73	9.4
4/7/1988	2.8	18	68	10.4
5/7/1988	3.4	16	83	10.1
6/7/1988	12	19.1	62	10.9
7/7/1988	4.6	16.9	80	10.3
8/7/1988	2.3	16.2	77	10
9/7/1988	1.8	15.2	81	9.7
10/7/1988	0	19.4	58	10.5
11/7/1988	0.3	20.1	62	10.8
12/7/1988	0	17.1	66	10
13/7/1988	2.4	17.8	66	10.3
14/7/1988	11.5	14.4	72	9.7
15/7/1988	9.2	11.5	92	9.2
16/7/1988	3	12.9	91	9.3
17/7/1988	1.7	14.6	81	9.6
18/7/1988	0	15.2	74	9.6
19/7/1988	0	19	57	10.4
20/7/1988	0	21.4	50	10.9
21/7/1988	0	22	68	11.4
22/7/1988	0	23.6	67	11.8
23/7/1988	0.3	26.9	57	12.6
24/7/1988	5.8	15.6	86	10.1
25/7/1988	0	19.2	57	10.4
26/7/1988	0.9	22	60	11.3
27/7/1988	23.7	14.7	91	10.6
28/7/1988	0	18.6	71	10.5
29/7/1988	10.1	15.7	81	10.2
30/7/1988	0	16.1	64	9.6
31/7/1988	0	18.7	63	10.4
1/8/1988	8.3	21.5	61	11.4
2/8/1988	5.8	20.6	75	11.3
3/8/1988	12.1	14.2	84	9.9
4/8/1988	0	15.6	61	9.5
5/8/1988	0	17.6	62	10
6/8/1988	0	20.2	56	10.7
7/8/1988	0	21.5	54	11
8/8/1988	0	22.2	67	11.4
9/8/1988	0	22.3	63	11.4
10/8/1988	0.1	23.4	63	11.7
11/8/1988	14.5	20.9	79	11.8
12/8/1988	5.2	20.7	81	11.4
13/8/1988	0	20.2	70	10.9
14/8/1988	0	24.2	62	11.9
15/8/1988	0	23.9	56	11.7
16/8/1988	0.6	19.4	83	10.9
17/8/1988	0	20	70	10.9
18/8/1988	0	21.8	63	11.2
19/8/1988	3.5	21.2	71	11.3
20/8/1988	5.2	14.9	86	9.9
21/8/1988	1.5	13.5	81	9.3
22/8/1988	4	12.7	89	9.3
23/8/1988	0	14.7	70	9.4
24/8/1988	15.2	15.3	66	10
25/8/1988	3.4	11.8	86	8.9
26/8/1988	3	11.7	84	8.9
27/8/1988	0	18.4	81	10.6
28/8/1988	12.4	20.2	70	11.4
29/8/1988	2.8	15.8	85	10
30/8/1988	0	14.5	65	9.2
31/8/1988	0	17.6	57	10
1/9/1988	9.3	18.8	71	10.9
2/9/1988	0.8	12.2	84	8.9
3/9/1988	14.6	14	84	9.9
4/9/1988	6.4	15.8	95	10.3
5/9/1988	0	19.4	83	10.9
6/9/1988	0	17.7	74	10.3
7/9/1988	0	16.4	57	9.6
8/9/1988	0	16	65	9.6
9/9/1988	0	17.2	71	10.1
10/9/1988	0	18.2	71	10.4
11/9/1988	0	18.2	76	10.4
12/9/1988	0	15.3	79	9.7
13/9/1988	0.5	10.3	83	8.3
14/9/1988	4.4	9	93	8.3
15/9/1988	0.4	9.4	88	8.2
16/9/1988	0	9.7	87	8.2
17/9/1988	0	9.5	90	8.2
18/9/1988	0	12	84	8.8
19/9/1988	0	13.8	79	9.3
20/9/1988	0	12.7	87	9.1
21/9/1988	0	13.2	77	9
22/9/1988	4.2	15.2	77	9.8
23/9/1988	3.4	13.2	77	9.2
24/9/1988	0	13.4	76	9.1
25/9/1988	0	14.2	76	9.3
26/9/1988	0	16.3	72	9.8
27/9/1988	0	17	60	9.8
28/9/1988	0.4	18.8	55	10.3
29/9/1988	35.6	9.7	95	9.7
30/9/1988	19.1	8.5	96	8.7
1/10/1988	0	9.8	94	8.4
2/10/1988	0	11.6	91	8.8
3/10/1988	0.5	11.8	88	8.9
4/10/1988	0	12.2	78	8.8
5/10/1988	1.5	12.3	82	8.9
6/10/1988	11.3	11.2	91	9.1
7/10/1988	5.3	7.6	87	7.8
8/10/1988	1.2	8.2	81	7.7
9/10/1988	18.3	17.2	55	10.5
10/10/1988	3	10.1	87	8.5
11/10/1988	6.6	11.1	97	9
12/10/1988	4.4	12.4	94	9.3
13/10/1988	0	10.7	97	8.7
14/10/1988	0	11.8	97	9
15/10/1988	0	11.3	99	8.9
16/10/1988	0	12.2	99	9.1
17/10/1988	0	13.7	95	9.5
18/10/1988	0	14	94	9.6
19/10/1988	13.1	13.5	92	9.9
20/10/1988	17.1	9	96	8.8
21/10/1988	0	9.7	84	8.2
22/10/1988	0	7.2	98	7.7
23/10/1988	0.4	10.2	82	8.3
24/10/1988	2.2	10.8	94	8.7
25/10/1988	0	10.4	87	8.4
26/10/1988	0	9.2	89	8.1
27/10/1988	0	15.6	56	9.4
28/10/1988	2.3	15	73	9.6
29/10/1988	7.2	8.6	92	8.3
30/10/1988	0	3.6	72	6.2
31/10/1988	0	2.6	65	5.8
1/11/1988	0	3.8	69	6.3
2/11/1988	0.4	5.8	89	7.2
3/11/1988	0	1.6	70	5.6
4/11/1988	0	0.7	63	5.3
5/11/1988	0	3.4	82	6.4
6/11/1988	0	5.1	85	6.9
7/11/1988	0	2.4	98	6.3
8/11/1988	0	2.8	89	6.3
9/11/1988	0	7.4	81	7.5
10/11/1988	0	11	83	8.5
11/11/1988	0	12	84	8.8
12/11/1988	0	11.8	83	8.8
13/11/1988	1.7	8	89	7.8
14/11/1988	0.7	5	81	6.8
15/11/1988	0	6.4	92	7.4
16/11/1988	0	5.7	87	7.1
17/11/1988	0	8	74	7.5
18/11/1988	11.5	7.6	93	8.2
19/11/1988	0	3.4	81	6.3
20/11/1988	9.1	1.4	92	6.3
21/11/1988	0.6	-4.8	87	4.1
22/11/1988	3.4	-6.8	85	3.7
23/11/1988	0	-4	93	4.5
24/11/1988	0	-0.3	90	5.4
25/11/1988	0	1.5	92	6
26/11/1988	0	-0.9	98	5.4
27/11/1988	0	1	94	5.9
28/11/1988	0	1.1	84	5.7
29/11/1988	7.1	5.6	90	7.4
30/11/1988	3	8.4	90	8
1/12/1988	0.1	7.5	79	7.5
2/12/1988	1.5	2.6	98	6.5
3/12/1988	0.2	4.3	93	6.8
4/12/1988	10.4	8.3	92	8.3
5/12/1988	35.1	2.7	90	7.6
6/12/1988	12	0.9	95	6.3
7/12/1988	3.3	0.4	96	5.9
8/12/1988	2.8	1.2	96	6.1
9/12/1988	15.3	2	98	6.8
10/12/1988	18.1	5.8	99	8
11/12/1988	0.4	5.8	90	7.2
12/12/1988	8.1	3.6	96	7
13/12/1988	0	2.9	88	6.3
14/12/1988	3.9	2.8	91	6.5
15/12/1988	6	0.6	95	6
16/12/1988	0	-3.3	87	4.5
17/12/1988	0.6	-1.9	75	4.8
18/12/1988	0	0	95	5.6
19/12/1988	7.7	2.5	96	6.6
20/12/1988	1.2	1.7	86	6
21/12/1988	0	2.2	69	5.8
22/12/1988	2	4.6	86	6.8
23/12/1988	0.5	6.2	90	7.3
24/12/1988	0	7.2	93	7.6
25/12/1988	0	7.5	86	7.6
26/12/1988	0	4.2	99	6.9
27/12/1988	0	5	86	6.9
28/12/1988	0	5.8	91	7.2
29/12/1988	0	1.8	97	6.2
30/12/1988	0	0	98	5.7
31/12/1988	0	-1.2	99	5.3
1/1/1989	0	-1.9	97	5.1
2/1/1989	0	-2.4	97	5
3/1/1989	0	0.6	90	5.7
4/1/1989	6.3	4.1	76	6.7
5/1/1989	0.6	2.3	93	6.3
6/1/1989	2.6	4.8	94	7.1
7/1/1989	0.7	4.2	94	6.8
8/1/1989	0	4.8	94	7
9/1/1989	0	4.2	96	6.8
10/1/1989	0	5	90	6.9
11/1/1989	0	5	88	6.9
12/1/1989	3.2	9	68	7.8
13/1/1989	0	5.6	79	6.9
14/1/1989	0.5	6.7	78	7.2
15/1/1989	0	4.8	80	6.7
16/1/1989	0	1.8	91	6.1
17/1/1989	0	1	96	5.9
18/1/1989	0	0	97	5.7
19/1/1989	0	0.2	98	5.7
20/1/1989	0	2	85	6
21/1/1989	1	5.6	68	6.8
22/1/1989	0.7	2.8	96	6.5
23/1/1989	0	-0.2	95	5.6
24/1/1989	0	-1.4	92	5.2
25/1/1989	0	-0.2	84	5.4
26/1/1989	0	-3.9	97	4.5
27/1/1989	0	-4.9	96	4.2
28/1/1989	0	-1.2	87	5.1
29/1/1989	0	-4	94	4.5
30/1/1989	0	-2.9	97	4.8
31/1/1989	0	-2.1	98	5.1
1/2/1989	0	-0.2	95	5.6
2/2/1989	0	-4.4	97	4.4
3/2/1989	0	-4.9	96	4.2
4/2/1989	0	-0.7	84	5.2
5/2/1989	0	3.7	77	6.4
6/2/1989	0	4.8	91	6.9
7/2/1989	0	4.2	89	6.7
8/2/1989	0	0.8	91	5.8
9/2/1989	0	-1.6	98	5.2
10/2/1989	0	-1.7	96	5.2
11/2/1989	0	-0.9	96	5.4
12/2/1989	0.7	5.3	74	6.8
13/2/1989	3.7	4.1	70	6.5
14/2/1989	0	2.2	82	6
15/2/1989	1.4	4.1	67	6.4
16/2/1989	0	2.9	80	6.2
17/2/1989	0	4.2	78	6.5
18/2/1989	0.2	8.2	73	7.6
19/2/1989	0	11.4	72	8.5
20/2/1989	7.9	8.6	83	8.1
21/2/1989	8.9	5	98	7.4
22/2/1989	0	6.3	93	7.4
23/2/1989	10.8	5.4	89	7.4
24/2/1989	0	3.2	99	6.6
25/2/1989	3.6	5.1	66	6.7
26/2/1989	0.3	2.8	75	6.1
27/2/1989	2.8	2.1	87	6.2
28/2/1989	3.7	2.7	90	6.4
1/3/1989	0.2	4.1	80	6.5
2/3/1989	1.3	6	83	7.2
3/3/1989	3.3	6.2	86	7.3
4/3/1989	0	6.3	84	7.2
5/3/1989	0	10.1	63	7.9
6/3/1989	0	11.5	54	8.2
7/3/1989	3.9	11.3	53	8.2
8/3/1989	4.5	2.3	91	6.4
9/3/1989	0	5.3	70	6.7
10/3/1989	0	9.3	56	7.6
11/3/1989	0	12.8	47	8.4
12/3/1989	0	11.5	71	8.5
13/3/1989	0.3	7.5	69	7.3
14/3/1989	0.8	5.7	59	6.6
15/3/1989	8.2	6.7	88	7.7
16/3/1989	3.6	9.7	79	8.2
17/3/1989	0	6	79	7
18/3/1989	0.5	2	91	6.1
