Date	Precip	Tair	RH	Twater
19/12/1986	0.3	3.5	66	6.1
20/12/1986	0.2	2.8	78	6.1
21/12/1986	1	1.4	77	5.7
22/12/1986	3.4	-2.4	82	4.8
23/12/1986	2.6	-3.4	89	4.7
24/12/1986	0	-6	85	3.8
25/12/1986	6.1	-4.6	87	4.4
26/12/1986	1.7	1.2	91	6
27/12/1986	0.9	2.3	84	6.1
28/12/1986	4.4	4.4	89	6.9
29/12/1986	3	8.2	83	7.8
30/12/1986	8	7.8	79	7.9
31/12/1986	7.7	7.6	87	7.9
1/1/1987	17.6	9.6	91	8.9
2/1/1987	3.4	4.6	89	6.9
3/1/1987	0	-1.1	74	5
4/1/1987	2.5	0.3	86	5.6
5/1/1987	8.3	2.9	90	6.7
6/1/1987	2	2.8	76	6.2
7/1/1987	0	-4.8	70	3.8
8/1/1987	0	-6.5	83	3.6
9/1/1987	0	-4	77	4.2
10/1/1987	0.3	-4.7	82	4.1
11/1/1987	0.2	-11.8	57	1.6
12/1/1987	0.3	-15	76	1.1
13/1/1987	0	-12.4	75	1.8
14/1/1987	2.1	-7.4	51	2.9
15/1/1987	1.5	-10.9	85	2.4
16/1/1987	0	-8.6	83	3
17/1/1987	0	-6.3	91	3.8
18/1/1987	0	-5.7	88	3.9
19/1/1987	0	-5.8	91	3.9
20/1/1987	0	-3.9	92	4.5
21/1/1987	0	-5.5	95	4.1
22/1/1987	0	-5	94	4.2
23/1/1987	0	-0.6	92	5.4
24/1/1987	0	0.8	97	5.9
25/1/1987	0	-0.6	92	5.4
26/1/1987	0	-0.3	92	5.5
27/1/1987	0	-4.4	93	4.3
28/1/1987	0	-3	86	4.6
29/1/1987	0	-4.6	70	3.9
30/1/1987	0	-8.9	54	2.4
31/1/1987	0	-9	63	2.5
1/2/1987	0	-9.7	77	2.6
2/2/1987	0	-6.8	78	3.4
3/2/1987	0	-2.2	68	4.5
4/2/1987	0	0.6	79	5.5
5/2/1987	0	1.3	87	5.9
6/2/1987	4.2	3.8	87	6.7
7/2/1987	0.8	3.6	81	6.4
8/2/1987	1.7	5.2	95	7.2
9/2/1987	2.1	6.7	95	7.6
10/2/1987	1	3.6	91	6.6
11/2/1987	0	2.2	89	6.1
12/2/1987	1.9	3.4	96	6.7
13/2/1987	0	1.6	89	6
14/2/1987	3.8	3.4	89	6.6
15/2/1987	1	2.1	94	6.2
16/2/1987	1.1	0.5	90	5.7
17/2/1987	4.2	-0.9	84	5.3
18/2/1987	0.7	-1	94	5.3
19/2/1987	1.2	-1.7	83	5
20/2/1987	3.6	-0.3	87	5.5
21/2/1987	0.6	-1.1	96	5.3
22/2/1987	0	0.2	89	5.6
23/2/1987	0	0.4	68	5.3
24/2/1987	0	-2.8	63	4.3
25/2/1987	0	-3	78	4.5
26/2/1987	11	-0.1	98	6
27/2/1987	7.4	7.2	92	7.9
28/2/1987	0.8	8.6	86	7.9
1/3/1987	8.9	8.7	87	8.3
2/3/1987	14.5	7.2	89	8.1
3/3/1987	1	-5.3	68	3.7
4/3/1987	0	-4.9	74	3.9
5/3/1987	0	-4.8	73	3.9
6/3/1987	0	-4.2	73	4.1
7/3/1987	0	-3.6	62	4
8/3/1987	0	-2.3	65	4.5
9/3/1987	0	-1.8	66	4.6
10/3/1987	0	-0.1	62	5
11/3/1987	0	0.6	55	5.1
12/3/1987	0	-1	61	4.8
13/3/1987	0	0.2	64	5.1
14/3/1987	0	-1.2	54	4.6
15/3/1987	0.7	-0.1	73	5.2
16/3/1987	0.9	0.2	77	5.4
17/3/1987	2.6	1.5	91	6.1
18/3/1987	7.4	3.3	93	6.8
19/3/1987	12.7	1.6	83	6.3
20/3/1987	0	-0.1	87	5.5
21/3/1987	1.6	2.5	73	6
22/3/1987	0.9	1.6	78	5.8
23/3/1987	6.7	6.3	87	7.5
24/3/1987	2.8	8	91	7.9
25/3/1987	2.6	10.7	86	8.6
26/3/1987	0	7.1	77	7.3
27/3/1987	11.6	10	78	8.6
28/3/1987	8.8	4	89	7
29/3/1987	0	4	70	6.3
30/3/1987	0	2.5	68	5.9
31/3/1987	0.4	1.7	76	5.8
1/4/1987	0	3.4	77	6.3
2/4/1987	0	4.7	68	6.5
3/4/1987	0	10.2	58	7.9
4/4/1987	0	9	69	7.7
5/4/1987	0.4	9.6	57	7.7
6/4/1987	0.7	9.6	73	8
7/4/1987	3.4	12	73	8.8
8/4/1987	0	10.6	72	8.2
9/4/1987	2.4	9.7	87	8.3
10/4/1987	0	8.6	69	7.6
11/4/1987	6.2	6.8	76	7.4
12/4/1987	5.8	3.7	89	6.8
13/4/1987	2.1	4.9	84	6.9
14/4/1987	0	5	72	6.6
15/4/1987	0	7.8	71	7.4
16/4/1987	0	10.2	77	8.2
17/4/1987	0	11.4	67	8.4
18/4/1987	3.3	14	59	9.1
19/4/1987	1.2	14.7	75	9.5
20/4/1987	3.1	10.8	74	8.4
21/4/1987	0.7	6.2	75	7.1
22/4/1987	0	8.9	64	7.6
23/4/1987	0	11.4	56	8.2
24/4/1987	0	12.6	62	8.6
25/4/1987	4.4	16.9	44	9.7
26/4/1987	7.5	11.5	95	9.2
27/4/1987	0	11	72	8.3
28/4/1987	0	15.6	37	9
29/4/1987	0	16.2	58	9.6
30/4/1987	2.7	16.2	55	9.6
1/5/1987	0	15	70	9.4
2/5/1987	0	15.3	65	9.4
3/5/1987	9.4	6.4	81	7.5
4/5/1987	10.9	5	91	7.4
5/5/1987	8.1	8.1	92	8.2
6/5/1987	0	8.8	66	7.6
7/5/1987	0	7.8	70	7.4
8/5/1987	0	10.2	72	8.1
9/5/1987	0	13.4	60	8.8
10/5/1987	2.6	12.1	68	8.7
11/5/1987	0.6	10.6	51	7.9
12/5/1987	12	8.5	92	8.4
13/5/1987	1.4	6.2	74	7.1
14/5/1987	5.7	7.5	77	7.6
15/5/1987	3.6	7.2	89	7.7
16/5/1987	1.6	7.1	71	7.3
17/5/1987	0	8.6	70	7.6
18/5/1987	0	11.8	71	8.6
19/5/1987	9.4	10.5	92	8.9
20/5/1987	1.4	7.6	71	7.4
21/5/1987	5.8	6.6	89	7.6
22/5/1987	0	8	74	7.5
23/5/1987	0	9.6	76	8
24/5/1987	0	12.2	69	8.6
25/5/1987	0	13.8	59	8.9
26/5/1987	1	14.7	62	9.3
27/5/1987	3.5	13.2	83	9.3
28/5/1987	0	12.9	69	8.8
29/5/1987	0.8	11.3	74	8.5
30/5/1987	0.5	13.8	66	9
31/5/1987	10.2	12.4	89	9.4
1/6/1987	0	13.8	69	9.1
2/6/1987	1.1	15.6	66	9.6
3/6/1987	2.8	14.4	91	9.7
4/6/1987	23.3	12.8	88	10
5/6/1987	0.8	13.8	84	9.4
6/6/1987	8.5	16.4	78	10.3
7/6/1987	6.8	14.1	96	9.9
8/6/1987	0	11.3	71	8.4
9/6/1987	1	11	78	8.5
10/6/1987	1	12.9	68	8.8
11/6/1987	0	16.6	65	9.8
12/6/1987	4.5	15.3	81	9.9
13/6/1987	3	16.6	85	10.3
14/6/1987	4.3	14.7	71	9.5
15/6/1987	1.7	12.6	85	9.1
16/6/1987	7	10.1	84	8.5
17/6/1987	12.4	10.9	79	8.9
18/6/1987	0	12.6	73	8.8
19/6/1987	17	11.6	93	9.5
20/6/1987	2.5	13.5	86	9.4
21/6/1987	0.6	12.7	73	8.9
22/6/1987	1.3	14.8	73	9.5
23/6/1987	6.6	15.4	88	10.1
24/6/1987	4.9	14	87	9.6
25/6/1987	1.6	15.2	72	9.6
26/6/1987	9.7	15	86	10.1
27/6/1987	0	17	68	10
28/6/1987	0	19.2	84	10.9
29/6/1987	0	22.9	75	11.8
30/6/1987	0	25.6	69	12.4
1/7/1987	20.6	19.5	92	11.8
2/7/1987	0	20.2	77	11
3/7/1987	0	22.2	66	11.4
4/7/1987	14	21.2	67	11.7
5/7/1987	0	20.9	50	10.8
6/7/1987	0	20.5	57	10.8
7/7/1987	2.4	21.2	81	11.5
8/7/1987	12.2	17.6	93	11
9/7/1987	0	16	71	9.7
10/7/1987	0	16.2	63	9.7
11/7/1987	0	19.6	65	10.7
12/7/1987	0	19.9	65	10.7
13/7/1987	0	18.1	62	10.2
14/7/1987	1.1	20.9	68	11.1
15/7/1987	0	22.4	68	11.5
16/7/1987	1.5	21.8	76	11.5
17/7/1987	7.2	18.2	74	10.7
18/7/1987	8.1	13.5	91	9.7
19/7/1987	8.1	15	89	10.1
20/7/1987	9.2	15.8	84	10.2
21/7/1987	5.6	15	88	10
22/7/1987	0.7	16.6	76	10
23/7/1987	0	17.1	76	10.1
24/7/1987	0	17.8	72	10.3
25/7/1987	6.2	13	92	9.5
26/7/1987	1	11.8	72	8.6
27/7/1987	14	13.8	85	9.9
28/7/1987	1.1	14	79	9.3
29/7/1987	0.6	16.9	80	10.2
30/7/1987	0.5	17	77	10.1
31/7/1987	0.2	15.6	78	9.8
1/8/1987	2.5	15.6	84	9.9
2/8/1987	11.7	15.4	91	10.3
3/8/1987	3.4	17.1	85	10.4
4/8/1987	0.3	13.4	81	9.2
5/8/1987	0.9	10.8	75	8.4
6/8/1987	0	9.7	77	8.1
7/8/1987	2.2	13.4	65	9
8/8/1987	0	14.7	77	9.5
9/8/1987	6.6	14.4	88	9.8
10/8/1987	0	13.4	80	9.2
11/8/1987	0	14	75	9.2
12/8/1987	0	17.7	72	10.2
13/8/1987	0	18.3	73	10.4
14/8/1987	0	19.8	73	10.8
15/8/1987	0	15.9	74	9.8
16/8/1987	0	17.3	73	10.1
17/8/1987	0.2	20.1	78	11
18/8/1987	4.3	19.3	89	11.1
19/8/1987	0	18.7	76	10.6
20/8/1987	0	18.4	76	10.5
21/8/1987	0	19.5	74	10.8
22/8/1987	22.8	21.4	76	12.2
23/8/1987	6	18.3	91	11
24/8/1987	2.2	18.9	89	10.9
25/8/1987	4	14	77	9.4
26/8/1987	0	14.2	77	9.3
27/8/1987	1.6	14.8	82	9.6
28/8/1987	0	14.6	84	9.6
29/8/1987	0	17.8	77	10.4
30/8/1987	0	17.6	85	10.4
31/8/1987	0	17.5	80	10.3
1/9/1987	2.9	19	81	10.9
2/9/1987	0	18.2	89	10.7
3/9/1987	0	18.2	81	10.5
4/9/1987	25	18.7	83	11.6
5/9/1987	0.5	17.4	76	10.2
6/9/1987	0	14.6	76	9.4
7/9/1987	10.1	18	77	10.8
8/9/1987	0	13.1	80	9.1
9/9/1987	0	13.9	80	9.3
10/9/1987	3.7	16.2	79	10.1
11/9/1987	0.7	15	88	9.8
12/9/1987	0	21.3	69	11.2
13/9/1987	0	22.6	61	11.4
14/9/1987	0	21	71	11.2
15/9/1987	0	16	78	9.9
16/9/1987	0	17	81	10.2
17/9/1987	0	22	80	11.6
18/9/1987	0	21.2	84	11.4
19/9/1987	0	19	84	10.8
20/9/1987	0	20.3	72	11
21/9/1987	0	18.9	84	10.8
22/9/1987	0	19.1	78	10.7
23/9/1987	12.4	16.5	89	10.6
24/9/1987	4	13.4	75	9.2
25/9/1987	0	11.9	83	8.8
26/9/1987	0	11.9	80	8.7
27/9/1987	0	8.8	80	7.9
28/9/1987	0	6.4	78	7.1
29/9/1987	0	6.4	79	7.2
30/9/1987	0	9.7	61	7.8
1/10/1987	0	10.4	62	8
2/10/1987	0	10.8	60	8.1
3/10/1987	0	10.4	71	8.2
4/10/1987	0	12.2	81	8.8
5/10/1987	0	13.4	86	9.3
6/10/1987	6.9	14.2	80	9.6
7/10/1987	4.2	12.8	73	9
8/10/1987	16.1	9.8	80	8.7
9/10/1987	0	8.6	82	7.8
10/10/1987	0	13	80	9
11/10/1987	15.4	11.6	77	9.2
12/10/1987	8.9	6.7	96	7.9
13/10/1987	5.4	10	89	8.5
14/10/1987	20.2	10.4	93	9.3
15/10/1987	2.3	14.6	87	9.7
16/10/1987	6.4	11.2	89	8.9
17/10/1987	4.5	9.2	92	8.3
18/10/1987	0	8.2	93	7.9
19/10/1987	0	8.8	85	7.9
20/10/1987	0	9.4	87	8.1
21/10/1987	15.6	11.1	89	9.2
22/10/1987	0	8.2	92	7.9
23/10/1987	2.6	7.8	95	7.9
24/10/1987	0.5	7.8	82	7.6
25/10/1987	2.6	7.8	87	7.8
26/10/1987	1.3	8.4	93	8
27/10/1987	0	10.1	89	8.4
28/10/1987	1.1	10.2	95	8.5
29/10/1987	0	10.8	89	8.6
30/10/1987	0	8.2	86	7.8
31/10/1987	0	8.4	96	8
1/11/1987	4.5	10.6	97	8.8
2/11/1987	0	8	93	7.8
3/11/1987	0	8.2	79	7.7
4/11/1987	0	6	70	6.9
5/11/1987	0	3.8	72	6.3
6/11/1987	0	1.6	97	6.1
7/11/1987	0	0.7	99	5.9
8/11/1987	0	3.2	95	6.5
9/11/1987	0	5.6	96	7.2
10/11/1987	1.7	7.1	96	7.7
11/11/1987	0.5	8.5	71	7.6
12/11/1987	14	8	74	8
13/11/1987	8.8	7.8	82	7.9
14/11/1987	0	3.6	86	6.5
15/11/1987	4.7	5.8	79	7.2
16/11/1987	4.2	10.6	84	8.6
17/11/1987	0.9	8.8	82	7.9
18/11/1987	0	8.2	86	7.8
19/11/1987	4.2	7.5	78	7.6
20/11/1987	3.9	5.8	82	7.2
21/11/1987	3.8	5.8	91	7.3
22/11/1987	3.4	4.6	93	7
23/11/1987	0	5.2	87	7
24/11/1987	12.6	3	81	6.7
25/11/1987	3.7	0.5	98	5.9
26/11/1987	0	1.4	94	6
27/11/1987	0	1.8	93	6.1
28/11/1987	0.5	2.1	88	6.1
29/11/1987	0	1.8	84	5.9
30/11/1987	1.5	2.1	86	6.1
1/12/1987	0	2.6	74	6
2/12/1987	0	1.3	71	5.6
3/12/1987	0	1.1	77	5.6
4/12/1987	0	0.8	82	5.6
5/12/1987	0	2	82	6
6/12/1987	3.9	2.7	87	6.4
7/12/1987	0	0.5	78	5.5
8/12/1987	0	-3	63	4.2
9/12/1987	0	-4.4	53	3.7
10/12/1987	0	-5.2	78	3.9
11/12/1987	0	0.7	79	5.5
12/12/1987	0	-0.5	88	5.4
13/12/1987	0	-0.9	85	5.2
14/12/1987	0	-3.8	89	4.4
15/12/1987	1.3	-1.4	96	5.3
16/12/1987	3.8	7.2	96	7.8
17/12/1987	1.5	10.8	94	8.7
18/12/1987	33.5	14.1	92	10.8
19/12/1987	0.2	9.2	76	7.9
20/12/1987	0.2	8.6	81	7.8
21/12/1987	0	6.4	90	7.3
22/12/1987	0	4.9	94	7
23/12/1987	0	2.6	93	6.3
24/12/1987	0	-0.8	95	5.4
25/12/1987	0.6	1.9	98	6.2
26/12/1987	0	5.9	92	7.2
27/12/1987	0	6.8	81	7.3
28/12/1987	0	8	83	7.7
29/12/1987	0.4	5.8	85	7.1
30/12/1987	0.2	8.2	93	7.9
31/12/1987	0	7.8	82	7.6
