Date	Precip	Tair	RH	Twater
27/6/1967	0.9	14.8	86	9.7
28/6/1967	0.3	15.5	75	9.7
29/6/1967	0	18.4	58	10.2
30/6/1967	0	20.5	64	10.9
1/7/1967	0	22.7	61	11.5
2/7/1967	0.3	24.2	56	11.8
3/7/1967	0	21	66	11.1
4/7/1967	0	17.6	55	9.9
5/7/1967	0	19.4	46	10.3
6/7/1967	0	20.6	53	10.7
7/7/1967	5.6	18.3	73	10.6
8/7/1967	1.7	17.6	80	10.4
9/7/1967	0	14.3	69	9.2
10/7/1967	0	17.2	59	9.9
11/7/1967	0	19.7	55	10.5
12/7/1967	0	21.9	53	11.1
13/7/1967	0	24	47	11.6
14/7/1967	1.7	24.4	58	12
15/7/1967	6.9	19	78	11
16/7/1967	0	18.8	73	10.6
17/7/1967	0	20.3	63	10.8
18/7/1967	0	24	54	11.7
19/7/1967	0	25.2	57	12.1
20/7/1967	6.5	20.6	69	11.2
21/7/1967	0	21	57	10.9
22/7/1967	2.7	21.5	63	11.3
23/7/1967	0	20.6	49	10.7
24/7/1967	0	19.6	57	10.5
25/7/1967	0	21.3	53	10.9
26/7/1967	0	21.2	53	10.9
27/7/1967	0	22	55	11.2
28/7/1967	0.2	23.1	54	11.5
29/7/1967	0	22.6	57	11.4
30/7/1967	0	22.3	57	11.3
31/7/1967	0	25.1	53	12
1/8/1967	2.7	23.7	66	11.9
2/8/1967	18.4	21.1	70	11.8
3/8/1967	1.8	19.5	65	10.7
4/8/1967	0.7	18.9	62	10.4
5/8/1967	0	15.8	56	9.4
6/8/1967	0	16.1	55	9.5
7/8/1967	0	16.4	59	9.6
8/8/1967	0	20.8	61	10.9
9/8/1967	5.8	20.6	73	11.3
10/8/1967	7.4	16.8	80	10.4
11/8/1967	0.1	16.9	73	10
12/8/1967	20	16.4	78	10.7
13/8/1967	0.4	14.4	78	9.4
14/8/1967	3.5	15.4	71	9.7
15/8/1967	0	20.6	66	11
16/8/1967	0.4	22.7	66	11.6
17/8/1967	0	18.2	59	10.2
18/8/1967	0	16.9	62	9.8
19/8/1967	0.6	18.8	59	10.3
20/8/1967	0	17.2	66	10
21/8/1967	0	17.4	55	9.9
22/8/1967	0	17.8	66	10.2
23/8/1967	17.7	18.8	76	11.3
24/8/1967	0	18.2	74	10.4
25/8/1967	0	18.1	78	10.5
26/8/1967	0.4	18.8	73	10.6
27/8/1967	0	17.8	67	10.2
28/8/1967	0	18	68	10.3
29/8/1967	0	18	69	10.3
30/8/1967	0	17.9	70	10.3
31/8/1967	0	17.1	61	9.9
1/9/1967	1	18.6	63	10.4
2/9/1967	0	20.3	68	10.9
3/9/1967	3	19.5	73	10.9
4/9/1967	0.8	13.7	74	9.2
5/9/1967	0.2	15.8	63	9.6
6/9/1967	0.1	12.9	76	9
7/9/1967	4.2	12.8	78	9.1
8/9/1967	0.8	13.6	72	9.1
9/9/1967	0.1	13	71	8.9
10/9/1967	0	13.4	71	9
11/9/1967	0.3	10.9	85	8.5
12/9/1967	0	11.8	71	8.6
13/9/1967	0	13.2	71	8.9
14/9/1967	19.7	12.7	90	9.9
15/9/1967	13.5	11.8	90	9.4
16/9/1967	0	13.3	87	9.2
17/9/1967	0	13.6	85	9.3
18/9/1967	0.1	12.8	92	9.2
19/9/1967	2.1	15	73	9.6
20/9/1967	4.4	13	74	9.1
21/9/1967	34.9	15.5	88	11.2
22/9/1967	0	12.3	79	8.8
23/9/1967	0	12.5	77	8.9
24/9/1967	0	15.3	78	9.7
25/9/1967	0	19	77	10.7
26/9/1967	0	19.1	72	10.6
27/9/1967	0	19.1	78	10.7
28/9/1967	0	18	82	10.5
29/9/1967	0	17.2	88	10.4
30/9/1967	0.2	15.5	82	9.8
1/10/1967	0	13	75	9
2/10/1967	0.4	14.7	71	9.4
3/10/1967	0	13.1	68	8.9
4/10/1967	10.5	12.5	74	9.2
5/10/1967	0.1	11.4	71	8.4
6/10/1967	0.1	12	79	8.7
7/10/1967	0	16.4	79	10
8/10/1967	0	16.6	72	9.9
9/10/1967	0	16.6	78	10
10/10/1967	0	14.7	79	9.5
11/10/1967	0	14.4	76	9.4
12/10/1967	0	14.3	76	9.3
13/10/1967	1.8	15	73	9.6
14/10/1967	2.5	12.4	91	9.2
15/10/1967	16.3	14.4	76	10
16/10/1967	5.4	17.3	77	10.4
17/10/1967	9	13.4	77	9.4
18/10/1967	0.9	8.1	54	7.2
19/10/1967	0	5.6	74	6.8
20/10/1967	0	10	82	8.2
21/10/1967	0	12.4	78	8.8
22/10/1967	0.3	14.9	80	9.6
23/10/1967	0	14.8	89	9.7
24/10/1967	4.8	14	87	9.6
25/10/1967	0	10.8	85	8.5
26/10/1967	0	12.6	86	9
27/10/1967	0.6	13.7	84	9.3
28/10/1967	2.4	13.8	59	9
29/10/1967	0.3	6.9	76	7.3
30/10/1967	0	6.2	79	7.1
31/10/1967	11.7	5.2	90	7.4
1/11/1967	1.8	7.8	79	7.6
2/11/1967	11.5	9.6	89	8.7
3/11/1967	0.1	7.5	69	7.3
4/11/1967	3.8	6.6	76	7.3
5/11/1967	0.6	7.7	75	7.5
6/11/1967	0.6	5	75	6.7
7/11/1967	0	4	74	6.4
8/11/1967	0	3.6	83	6.4
9/11/1967	0.4	1.6	95	6.1
10/11/1967	0	5.4	77	6.8
11/11/1967	0.2	5.7	83	7
12/11/1967	0	9.2	82	8
13/11/1967	0	4.2	90	6.7
14/11/1967	4.5	7.8	89	7.9
15/11/1967	7.9	9.2	89	8.4
16/11/1967	0.3	6.5	86	7.3
17/11/1967	0	4.4	86	6.7
18/11/1967	0	0.5	92	5.7
19/11/1967	0	2.2	92	6.2
20/11/1967	0	2.9	73	6.1
21/11/1967	0	1.7	65	5.6
22/11/1967	0	1.4	77	5.7
23/11/1967	0.2	3.2	87	6.4
24/11/1967	0.1	1.3	93	6
25/11/1967	0.6	0.3	95	5.7
26/11/1967	12.4	2.9	96	6.9
27/11/1967	2.9	1.5	81	5.9
28/11/1967	5.2	3.8	81	6.6
29/11/1967	3.7	6.2	80	7.3
30/11/1967	0	4.5	81	6.7
1/12/1967	0	0.2	96	5.7
2/12/1967	0	3.1	83	6.3
3/12/1967	0.1	1.6	88	6
4/12/1967	0	4.5	72	6.5
5/12/1967	0.2	4.5	76	6.6
6/12/1967	10.5	4.6	83	7.1
7/12/1967	0.2	0.6	70	5.4
8/12/1967	0	-2.4	63	4.4
9/12/1967	0	-4.2	77	4.1
10/12/1967	0	-5.9	89	3.8
11/12/1967	0	-5.3	86	4
12/12/1967	0	-5.8	75	3.6
13/12/1967	0.2	-2.1	86	4.9
14/12/1967	0.3	0.5	92	5.7
15/12/1967	0.2	2.4	93	6.3
16/12/1967	5.1	3.9	79	6.6
17/12/1967	0.2	1.1	68	5.5
18/12/1967	0.3	-0.1	87	5.5
19/12/1967	4	0.7	83	5.8
20/12/1967	0	-1.3	71	4.8
21/12/1967	0.5	-1.2	73	4.9
22/12/1967	1.9	5.8	89	7.2
23/12/1967	12.7	11.8	81	9.2
24/12/1967	3.3	8.2	76	7.7
25/12/1967	2.5	5.7	87	7.2
26/12/1967	0.2	5.3	84	6.9
27/12/1967	2	2.2	67	5.8
28/12/1967	2.7	4.4	85	6.8
29/12/1967	0.4	2.7	80	6.1
30/12/1967	0.4	1.5	72	5.7
31/12/1967	1.7	0.8	90	5.8
1/1/1968	0.4	-0.2	86	5.4
2/1/1968	0.1	0	80	5.4
3/1/1968	1.6	0.1	83	5.5
4/1/1968	2.7	0.8	78	5.7
5/1/1968	13.2	4.9	87	7.4
6/1/1968	24.1	5	75	7.6
7/1/1968	13.1	-2.1	90	5.4
8/1/1968	0	-1.2	79	5
9/1/1968	7.8	-5.3	93	4.4
10/1/1968	2.1	-6.5	76	3.5
11/1/1968	2	-1.4	83	5.1
12/1/1968	0.3	-7.9	69	3
13/1/1968	6.1	-12.6	82	2.1
14/1/1968	0.3	5	88	6.9
15/1/1968	0.4	9	82	8
16/1/1968	0.3	6.2	84	7.2
17/1/1968	7.1	6	81	7.3
18/1/1968	0.6	5.7	74	6.9
19/1/1968	0.3	4.6	95	6.9
20/1/1968	0	1.5	80	5.8
21/1/1968	0	-0.3	88	5.4
22/1/1968	0	-1	95	5.3
23/1/1968	0.3	-1.5	95	5.2
24/1/1968	0.2	1.2	74	5.6
25/1/1968	1.8	3.2	82	6.4
26/1/1968	6.2	4.2	79	6.8
27/1/1968	2.3	5.8	83	7.1
28/1/1968	0.3	6	78	7
29/1/1968	0	3.8	64	6.2
30/1/1968	0	3.8	75	6.4
31/1/1968	0	4.5	76	6.6
1/2/1968	0.2	6.6	66	7
2/2/1968	1.5	4.8	76	6.7
3/2/1968	2.3	3.4	86	6.5
4/2/1968	0	0.8	80	5.6
5/2/1968	0.5	2.2	79	6
6/2/1968	0	3.5	75	6.3
7/2/1968	0.1	4.2	72	6.4
8/2/1968	0	3.3	80	6.3
9/2/1968	3.3	3.6	90	6.7
10/2/1968	0	4.4	76	6.5
11/2/1968	0	2.4	76	6
12/2/1968	1.6	1.8	83	6
13/2/1968	2.8	7	85	7.5
14/2/1968	6.8	5.6	93	7.4
15/2/1968	0.8	4.5	90	6.8
16/2/1968	0	0.8	64	5.3
17/2/1968	0	1.6	59	5.5
18/2/1968	0	2.1	65	5.7
19/2/1968	2.5	0.8	70	5.5
20/2/1968	3.6	3.4	87	6.6
21/2/1968	4.9	5	88	7.1
22/2/1968	2.6	7.3	91	7.7
23/2/1968	2.7	4.7	92	7
24/2/1968	13.1	0.5	89	6.1
25/2/1968	0.1	-1.2	79	5
26/2/1968	0	-1	65	4.8
27/2/1968	0	0.3	58	5.1
28/2/1968	0	0.7	72	5.4
29/2/1968	0	-0.2	79	5.3
1/3/1968	0	1.4	71	5.6
2/3/1968	0	1.9	65	5.6
3/3/1968	0	2.5	68	5.9
4/3/1968	0	4	62	6.2
5/3/1968	5.1	5.6	73	7
6/3/1968	2.4	2.8	78	6.2
7/3/1968	0	1.8	72	5.7
8/3/1968	0.2	2.8	73	6
9/3/1968	0	3.8	64	6.2
10/3/1968	0.8	5.6	67	6.8
11/3/1968	6.2	2.4	75	6.2
12/3/1968	0	0.6	62	5.2
13/3/1968	0.5	3.7	55	6
14/3/1968	2.6	5.2	74	6.8
15/3/1968	15.4	4.2	78	7.1
16/3/1968	0	3.6	70	6.2
17/3/1968	2.6	6.6	70	7.2
18/3/1968	2.2	6.7	59	7
19/3/1968	0	5.9	58	6.7
20/3/1968	0.1	8.6	62	7.5
21/3/1968	7.4	8.8	64	7.9
22/3/1968	4	5.1	70	6.8
23/3/1968	0	10.4	65	8.1
24/3/1968	0	11.8	58	8.3
25/3/1968	0	12.4	53	8.4
26/3/1968	0	8.4	67	7.5
27/3/1968	0	8.6	58	7.4
28/3/1968	0	12	61	8.4
29/3/1968	0	13.7	56	8.8
30/3/1968	0	16.8	34	9.3
31/3/1968	0.4	10.1	63	7.9
1/4/1968	0	10.4	51	7.8
2/4/1968	1.2	12.5	45	8.4
3/4/1968	2.7	4.8	53	6.4
4/4/1968	0.9	6.3	46	6.6
5/4/1968	16.5	5.2	90	7.6
6/4/1968	0.3	5.1	61	6.5
7/4/1968	0.7	6.6	68	7.1
8/4/1968	0	4	45	5.9
9/4/1968	0	3.8	46	5.9
10/4/1968	0	6.4	44	6.6
11/4/1968	0	4.9	47	6.2
12/4/1968	0	4.6	43	6
13/4/1968	0.2	7.7	40	6.9
14/4/1968	0	9.7	56	7.7
15/4/1968	0	12	50	8.3
16/4/1968	0	15	49	9.1
17/4/1968	0	16.3	50	9.5
18/4/1968	0	17	55	9.8
19/4/1968	0	18.4	45	10
20/4/1968	0	18.8	48	10.1
21/4/1968	0	22.5	40	11.1
22/4/1968	0	20.9	45	10.7
23/4/1968	5.4	20.2	48	10.7
24/4/1968	31.8	11.2	90	9.9
25/4/1968	6.7	9.1	88	8.3
26/4/1968	0.5	9.5	87	8.2
27/4/1968	4	12.4	61	8.7
28/4/1968	0.3	13.2	62	8.8
29/4/1968	3	10.3	75	8.3
30/4/1968	6.8	9.9	74	8.3
1/5/1968	2.9	10.1	75	8.2
2/5/1968	10.6	10.6	89	8.9
3/5/1968	0.1	12.1	71	8.6
4/5/1968	2.4	16.4	68	9.9
5/5/1968	11.2	14.5	65	9.6
6/5/1968	4.6	11.4	85	8.8
7/5/1968	1.6	8.9	68	7.7
8/5/1968	0	9.6	64	7.8
9/5/1968	0	13.8	54	8.8
10/5/1968	0	12.8	64	8.7
11/5/1968	6.5	14.9	66	9.6
12/5/1968	0.5	10.5	77	8.3
13/5/1968	0	11.9	60	8.4
14/5/1968	0	13.9	67	9.1
15/5/1968	0	14.9	62	9.3
16/5/1968	1.6	14	72	9.2
17/5/1968	0	8.2	59	7.3
18/5/1968	0	8.2	59	7.3
19/5/1968	0	9.2	62	7.7
20/5/1968	0	10.5	53	7.9
21/5/1968	0.7	10.8	64	8.2
22/5/1968	11	10	77	8.6
23/5/1968	0	9.8	76	8.1
24/5/1968	0	13.8	67	9
25/5/1968	5.9	16.6	68	10.1
26/5/1968	0.9	14.3	90	9.6
27/5/1968	0	16.9	80	10.1
28/5/1968	0	22	59	11.2
29/5/1968	0	19	73	10.6
30/5/1968	0	14.5	67	9.2
31/5/1968	0	16.6	51	9.6
1/6/1968	0	16.3	52	9.5
2/6/1968	2.2	13.9	79	9.4
3/6/1968	0.8	16.9	70	10
4/6/1968	0	14.4	78	9.4
5/6/1968	0	16.9	64	9.9
6/6/1968	0	17.8	65	10.1
7/6/1968	0.1	16.9	57	9.8
8/6/1968	2.6	15.7	65	9.6
9/6/1968	0	12.6	76	8.9
10/6/1968	0	13	59	8.7
11/6/1968	0.1	14.9	55	9.2
12/6/1968	0.8	12.2	80	8.8
13/6/1968	0	18.8	55	10.3
14/6/1968	15.6	20.9	59	11.5
15/6/1968	7.3	17.4	83	10.6
16/6/1968	4.8	18.1	76	10.6
17/6/1968	2.8	16.1	80	10
18/6/1968	0	19.9	67	10.8
19/6/1968	0	21.8	61	11.2
20/6/1968	0.3	17.2	69	10.1
21/6/1968	1.2	14.2	61	9.1
22/6/1968	0	16.2	63	9.7
23/6/1968	11	17	68	10.4
24/6/1968	0	15.8	63	9.5
25/6/1968	0	18	76	10.4
26/6/1968	0	18.4	68	10.4
27/6/1968	0	20.9	67	11.1
28/6/1968	0	25.1	60	12.1
29/6/1968	0	21.2	58	11
30/6/1968	0	22.2	58	11.3
1/7/1968	0	25.4	54	12.1
2/7/1968	1.7	24.5	51	11.9
3/7/1968	0	16.8	78	10.1
4/7/1968	0	18.4	74	10.5
5/7/1968	3.3	23.2	68	11.8
6/7/1968	3.8	18.8	76	10.8
7/7/1968	1	19.2	70	10.7
8/7/1968	0	21.3	65	11.1
9/7/1968	0.3	19.2	78	10.8
10/7/1968	15.3	22.4	76	12.2
11/7/1968	2.7	16.8	68	10
12/7/1968	0	14.7	71	9.4
13/7/1968	0	17.8	69	10.2
14/7/1968	1.4	18.6	74	10.6
15/7/1968	1.9	15.3	75	9.7
16/7/1968	0	15.2	57	9.3
17/7/1968	7.3	14.1	71	9.5
18/7/1968	7.4	16.2	70	10.1
19/7/1968	1.2	15.2	80	9.7
20/7/1968	2.2	14.3	71	9.3
21/7/1968	0	14.8	72	9.4
22/7/1968	0	17.5	68	10.1
23/7/1968	12.2	15.2	86	10.2
24/7/1968	1	16.1	83	10
25/7/1968	0	16.3	70	9.8
26/7/1968	0	15.4	71	9.6
27/7/1968	0	17.7	62	10.1
28/7/1968	0	18	62	10.2
29/7/1968	0	18	59	10.1
30/7/1968	0	19.3	59	10.5
31/7/1968	0	21.3	54	10.9
1/8/1968	0	22.7	64	11.5
2/8/1968	13.7	17.6	88	11
3/8/1968	50.7	16.6	94	12.2
4/8/1968	0.8	17.1	91	10.4
5/8/1968	1.3	20.2	78	11.1
6/8/1968	5.9	18	85	10.8
7/8/1968	0	18	78	10.4
8/8/1968	0	16.9	80	10.1
9/8/1968	6	17.6	83	10.6
10/8/1968	0.1	17.6	82	10.4
11/8/1968	4.3	17.4	79	10.4
12/8/1968	0.1	16.9	75	10.1
13/8/1968	18.6	16.8	78	10.8
14/8/1968	0.9	16.2	77	9.9
15/8/1968	0.2	15.7	67	9.6
16/8/1968	0.2	15.5	79	9.7
17/8/1968	5.3	14.8	80	9.7
18/8/1968	5.2	12.2	79	9
19/8/1968	0	13	73	8.9
20/8/1968	0.1	15.6	68	9.6
21/8/1968	0	18.9	69	10.5
22/8/1968	0	19.3	70	10.7
23/8/1968	0	18.2	63	10.2
24/8/1968	0	19.2	70	10.6
25/8/1968	0	20.8	68	11
26/8/1968	0.7	19.5	76	10.8
27/8/1968	0	18.2	77	10.5
28/8/1968	9.4	18.3	81	10.9
29/8/1968	0	20.1	80	11.1
30/8/1968	33.6	17	86	11.5
31/8/1968	2	15.1	76	9.6
1/9/1968	0	16.8	80	10.1
2/9/1968	1.7	18.7	74	10.6
3/9/1968	13.3	17.3	81	10.8
4/9/1968	0.1	14	84	9.4
5/9/1968	0	14	77	9.3
6/9/1968	0	14.8	77	9.5
7/9/1968	0	16	73	9.8
8/9/1968	0	17.5	77	10.3
9/9/1968	0	17.9	81	10.4
10/9/1968	0	17.6	72	10.2
11/9/1968	7.8	15.6	85	10.2
12/9/1968	0	14.4	73	9.3
13/9/1968	0	14.2	78	9.3
14/9/1968	0.3	14.4	89	9.6
15/9/1968	7.7	15.2	84	10
16/9/1968	8.3	14.2	81	9.7
17/9/1968	0.9	14.7	77	9.5
18/9/1968	4.6	13	83	9.3
19/9/1968	0	12.9	82	9
20/9/1968	0.1	13.4	86	9.3
21/9/1968	8.9	13.8	85	9.7
22/9/1968	0.6	14.1	70	9.2
23/9/1968	18.6	13.9	77	9.9
24/9/1968	18.1	12.5	82	9.6
25/9/1968	0	13.6	74	9.1
26/9/1968	0	13.2	85	9.2
27/9/1968	2.1	16.6	79	10.1
28/9/1968	3.5	13.7	82	9.4
29/9/1968	4.7	12.2	75	8.9
30/9/1968	7.6	12.8	78	9.2
1/10/1968	3.2	12.7	86	9.2
2/10/1968	6.8	13.2	85	9.4
3/10/1968	0.3	13.1	88	9.2
4/10/1968	0	15.6	85	9.9
5/10/1968	0	15.8	82	9.9
6/10/1968	0	14.7	83	9.6
7/10/1968	0	13.4	75	9.1
8/10/1968	2.6	13.6	86	9.4
9/10/1968	1.7	14.7	78	9.6
10/10/1968	2.6	14.8	86	9.8
11/10/1968	0	15.9	76	9.8
12/10/1968	1.4	19.5	69	10.7
13/10/1968	0.8	14.3	80	9.4
14/10/1968	12	11.6	94	9.3
15/10/1968	0	10.9	80	8.4
16/10/1968	0	8.9	79	7.9
17/10/1968	0	11.4	72	8.5
18/10/1968	0	10.3	80	8.3
19/10/1968	0	9	77	7.9
20/10/1968	0	6.7	82	7.3
21/10/1968	0	3	93	6.4
22/10/1968	0	5.6	95	7.2
23/10/1968	0.1	8.6	95	8.1
24/10/1968	0.1	8	92	7.8
25/10/1968	0	6.1	89	7.2
26/10/1968	0	7	82	7.4
27/10/1968	0	7.3	84	7.5
28/10/1968	1.6	7.5	87	7.7
29/10/1968	0.1	14	71	9.2
30/10/1968	0	12.4	83	8.9
31/10/1968	0	16.3	74	9.9
1/11/1968	0	15	75	9.5
2/11/1968	1	15.2	76	9.6
3/11/1968	3.1	11.6	85	8.8
4/11/1968	2.4	8.4	81	7.8
5/11/1968	2	6.6	72	7.2
6/11/1968	0.6	5.8	93	7.2
7/11/1968	0.2	6.3	93	7.4
8/11/1968	0	8	82	7.7
9/11/1968	0	6.9	79	7.3
10/11/1968	0	4	79	6.5
11/11/1968	0	4.7	79	6.7
12/11/1968	0	3.6	80	6.4
13/11/1968	0	4.4	73	6.5
14/11/1968	0	2.5	63	5.8
15/11/1968	0	-0.7	60	4.8
16/11/1968	0.9	-1.6	79	4.9
17/11/1968	0.3	-0.8	88	5.3
18/11/1968	4.5	0.6	91	5.9
19/11/1968	0	0.3	87	5.6
20/11/1968	0	1.2	92	5.9
21/11/1968	0	2.7	86	6.2
22/11/1968	0	1.4	85	5.8
23/11/1968	0.8	2.6	93	6.4
24/11/1968	4	10.5	74	8.4
25/11/1968	0	6.4	80	7.2
26/11/1968	0	3.8	88	6.6
27/11/1968	0	1.8	90	6
28/11/1968	0	0.8	96	5.9
29/11/1968	0.3	0	97	5.7
30/11/1968	0.1	0.4	96	5.8
1/12/1968	0	0.8	97	5.9
2/12/1968	0	1	88	5.8
3/12/1968	0.1	0.8	86	5.7
4/12/1968	0	1.4	93	6
5/12/1968	0.3	0.2	92	5.6
6/12/1968	0	-0.4	91	5.4
7/12/1968	0	-1.5	89	5.1
8/12/1968	0	-1.8	81	4.9
9/12/1968	0	-1.2	82	5.1
10/12/1968	0.1	-1	86	5.2
11/12/1968	0	-4.8	71	3.9
12/12/1968	0	-7.5	82	3.3
13/12/1968	0	-6.7	74	3.4
14/12/1968	0	-3.5	73	4.3
15/12/1968	0.5	0.2	72	5.3
16/12/1968	6.6	1.1	90	6.1
17/12/1968	2.8	1.1	92	6
18/12/1968	5.1	1	94	6.1
19/12/1968	0.2	2.6	87	6.2
20/12/1968	2.8	1.7	91	6.1
21/12/1968	4.3	6.6	87	7.5
22/12/1968	3.5	6	88	7.3
23/12/1968	0.5	7	65	7.1
24/12/1968	0.6	4.6	63	6.4
25/12/1968	0	2.7	76	6.1
26/12/1968	1.8	0	75	5.3
27/12/1968	1.9	-0.1	78	5.4
28/12/1968	5.5	-2.2	80	4.9
29/12/1968	0.8	-1.4	86	5.1
30/12/1968	0.5	-2	87	4.9
31/12/1968	0.7	-2.4	76	4.6
1/1/1969	4.7	-0.8	83	5.4
2/1/1969	5.9	2.6	89	6.5
3/1/1969	0	2.1	80	6
4/1/1969	0	0.4	83	5.5
5/1/1969	0	-0.7	82	5.2
6/1/1969	0	-2.4	78	4.7
7/1/1969	0	-4.1	81	4.2
8/1/1969	10.5	-4.2	89	4.7
9/1/1969	0	-1.3	94	5.2
10/1/1969	0	-1.2	89	5.2
11/1/1969	0.2	-1.6	89	5.1
12/1/1969	0.4	1.5	83	5.9
13/1/1969	1.6	3.3	91	6.5
14/1/1969	0	1.3	87	5.9
15/1/1969	0.5	2.6	83	6.2
16/1/1969	1	3.9	81	6.5
17/1/1969	4.6	1.6	83	6
18/1/1969	2.4	6.8	74	7.3
19/1/1969	0	5.2	80	6.8
20/1/1969	0	2.5	87	6.2
21/1/1969	0	1.6	84	5.9
22/1/1969	2	3.4	86	6.5
23/1/1969	0.2	8.6	85	7.9
24/1/1969	0	4.5	85	6.7
25/1/1969	0.9	6.6	90	7.4
26/1/1969	0	5.1	88	6.9
27/1/1969	0.1	6.4	82	7.2
28/1/1969	5.4	6.3	85	7.4
29/1/1969	7.2	5.3	82	7.2
30/1/1969	0	6.1	70	6.9
31/1/1969	3	6.6	68	7.1
1/2/1969	5.1	5.2	81	7
2/2/1969	7.3	3.2	75	6.5
3/2/1969	0	1.4	63	5.5
4/2/1969	0	0.2	70	5.3
5/2/1969	0	-1.5	67	4.7
6/2/1969	0	-5	72	3.8
7/2/1969	2.1	-0.8	75	5.1
8/2/1969	0.2	-0.3	77	5.2
9/2/1969	2.2	-3.2	68	4.3
10/2/1969	1.1	-1.2	78	5
11/2/1969	2.3	-2	82	4.9
12/2/1969	2.8	1.6	81	5.9
13/2/1969	4.7	-2.7	84	4.8
14/2/1969	0	-7.1	74	3.3
15/2/1969	5.3	-7.2	78	3.5
16/2/1969	0.6	-4.6	74	4
17/2/1969	0.5	-3.2	80	4.5
18/2/1969	0.2	-2.4	73	4.6
19/2/1969	1.8	-0.5	80	5.3
20/2/1969	0	4.8	77	6.7
21/2/1969	0	4.2	76	6.5
22/2/1969	0	3.8	69	6.3
23/2/1969	0	1.8	82	5.9
24/2/1969	6.4	1.2	87	6.1
25/2/1969	5.4	3	92	6.6
26/2/1969	3.1	2.4	92	6.4
27/2/1969	0.8	1.4	82	5.8
28/2/1969	0	3.8	79	6.4
1/3/1969	0	1.8	75	5.8
2/3/1969	0	2.4	78	6
3/3/1969	0	4	64	6.2
4/3/1969	0	2.7	62	5.8
5/3/1969	0	3.1	43	5.6
6/3/1969	0	2.2	43	5.4
7/3/1969	0	2	51	5.4
8/3/1969	0	1.8	72	5.7
9/3/1969	0	5.4	50	6.4
10/3/1969	0	3.9	69	6.3
11/3/1969	5.3	9.6	79	8.3
12/3/1969	11.5	9.5	83	8.5
13/3/1969	18	9.6	87	8.9
14/3/1969	7	10.8	88	8.8
15/3/1969	0.1	6.5	89	7.4
16/3/1969	0	5.3	82	6.9
17/3/1969	1.1	5.6	81	7
18/3/1969	0.3	6.4	89	7.3
19/3/1969	0	5.4	78	6.9
20/3/1969	0	3.6	71	6.2
21/3/1969	0	2.8	62	5.9
22/3/1969	2.8	2.4	63	5.9
23/3/1969	1.3	2	88	6.1
24/3/1969	0	2.7	76	6.1
25/3/1969	12.1	2.3	87	6.6
26/3/1969	1.9	2.2	89	6.2
27/3/1969	0.1	1.3	64	5.5
28/3/1969	0	2.1	59	5.6
29/3/1969	0	3	58	5.8
30/3/1969	1.6	4.5	67	6.5
31/3/1969	3.8	9	78	8
1/4/1969	4.4	5.1	77	6.9
2/4/1969	0.1	4.8	62	6.4
3/4/1969	0	5.6	57	6.6
4/4/1969	0	7.4	50	6.9
5/4/1969	0	11.4	46	8
6/4/1969	0	12.9	49	8.5
7/4/1969	0	12.1	51	8.3
8/4/1969	0	13	46	8.5
9/4/1969	0	13.1	44	8.5
10/4/1969	0.1	14.6	41	8.8
11/4/1969	0.2	13.9	74	9.2
12/4/1969	9.2	7.7	74	7.8
13/4/1969	5.6	3.8	76	6.6
14/4/1969	2	3.4	66	6.2
15/4/1969	3.6	9.1	80	8.1
16/4/1969	1.5	6.3	67	7
17/4/1969	0.5	5.5	59	6.6
18/4/1969	2.4	2.6	76	6.1
19/4/1969	0.2	2.4	70	5.9
20/4/1969	0	5.2	59	6.5
21/4/1969	13.6	8.8	87	8.5
22/4/1969	4.2	10	69	8.2
23/4/1969	3.5	8	79	7.7
24/4/1969	0	11.7	69	8.5
25/4/1969	0	13.8	74	9.2
26/4/1969	0.1	15.9	76	9.8
27/4/1969	9.9	11.2	83	9
28/4/1969	7.9	10.2	89	8.7
29/4/1969	1.5	9.9	80	8.2
30/4/1969	0.3	9.4	82	8.1
1/5/1969	0	11.9	75	8.6
2/5/1969	0.9	16.4	70	9.9
3/5/1969	0.1	15.8	72	9.7
4/5/1969	5.4	13.4	76	9.3
5/5/1969	0	15.8	70	9.7
6/5/1969	5.1	13.2	78	9.3
7/5/1969	0.5	11.1	73	8.4
8/5/1969	10.9	12.4	71	9.1
9/5/1969	5.6	11.3	82	8.8
10/5/1969	0	14.3	62	9.1
11/5/1969	0	17.6	62	10
12/5/1969	0	19.4	57	10.5
13/5/1969	0	22.5	56	11.3
14/5/1969	0	24.4	41	11.6
15/5/1969	6.3	18.9	60	10.6
16/5/1969	1.5	13.2	69	9
17/5/1969	0	13.1	60	8.7
18/5/1969	3.1	10.5	68	8.2
19/5/1969	0.9	7.6	70	7.4
20/5/1969	0	9.4	61	7.7
21/5/1969	0	11.5	60	8.3
22/5/1969	0	14.8	53	9.1
23/5/1969	0	16.6	60	9.7
24/5/1969	0	20.8	44	10.6
25/5/1969	10.7	17.2	66	10.4
26/5/1969	3.7	13.4	65	9
27/5/1969	0	17	54	9.7
28/5/1969	20.1	16.8	69	10.7
29/5/1969	5.5	15.9	67	9.8
30/5/1969	5.7	13.9	72	9.4
31/5/1969	1.6	12.4	79	8.9
1/6/1969	0	13.7	71	9.1
2/6/1969	1.9	12.8	69	8.9
3/6/1969	3.5	11.6	80	8.8
4/6/1969	0.1	9.4	60	7.7
5/6/1969	31.5	9.8	82	9.3
