Date	Time	T	I	N	U
14/11/2017	00:05:00	11.5229845	0	0.002002963	0.145053808
14/11/2017	01:05:00	11.38907814	0	0.001916032	0.128415011
14/11/2017	02:05:00	11.30469513	0	0.001891413	0.108687178
14/11/2017	03:05:00	11.31160164	0	0.001897965	0.085496053
14/11/2017	04:05:00	11.33368587	0	0.001922537	0.066419996
14/11/2017	05:05:00	11.29894447	0	0.001966199	0.055716296
14/11/2017	06:05:00	11.20415306	0	0.002053349	0.053411521
14/11/2017	07:05:00	11.08596897	7.554223537	0.002287431	0.068545891
14/11/2017	08:05:00	11.00368309	28.43457603	0.002780565	0.086037907
14/11/2017	09:05:00	10.94651604	29.66026115	0.003371302	0.102558118
14/11/2017	10:05:00	10.89772701	25.67695045	0.003705167	0.119092269
14/11/2017	11:05:00	11.02987862	102.0252075	0.003551108	0.127731865
14/11/2017	12:05:00	11.17384434	54.67486954	0.003095067	0.123829762
14/11/2017	13:05:00	11.370821	50.72694778	0.002649832	0.109721716
14/11/2017	14:05:00	11.68038177	8.73534584	0.002326304	0.08818139
14/11/2017	15:05:00	11.97815228	0	0.002176738	0.058427172
14/11/2017	16:05:00	12.15969467	0	0.002164469	0.037565211
14/11/2017	17:05:00	12.14882088	0	0.00223145	0.009938772
14/11/2017	18:05:00	11.99294472	0	0.002506269	0.031492262
14/11/2017	19:05:00	11.84146309	0	0.00293097	0.045139308
14/11/2017	20:05:00	11.68397045	0	0.003374755	0.059926399
14/11/2017	21:05:00	11.5401535	0	0.003877979	0.068619574
14/11/2017	22:05:00	11.41009808	0	0.004349075	0.065157309
14/11/2017	23:05:00	11.26773834	0	0.004638514	0.057290158
15/11/2017	00:05:00	11.1108036	0	0.004786475	0.052606105
15/11/2017	01:05:00	10.94359875	0	0.004764147	0.053741412
15/11/2017	02:05:00	10.8198328	0	0.004625219	0.044903175
15/11/2017	03:05:00	10.72599792	0	0.004497316	0.041582327
15/11/2017	04:05:00	10.71343231	0	0.004328372	0.058218094
15/11/2017	05:05:00	10.76402664	0	0.004121229	0.069081215
15/11/2017	06:05:00	10.78740883	0	0.003971973	0.057820342
15/11/2017	07:05:00	10.78388596	8.442995071	0.003874658	0.04371309
15/11/2017	08:05:00	10.76363277	22.8649044	0.00380969	0.021719625
15/11/2017	09:05:00	10.75064373	32.32780075	0.003784585	0.011930727
15/11/2017	10:05:00	10.76990509	44.26203918	0.003798325	0.026469434
15/11/2017	11:05:00	10.8082037	49.08626556	0.003881775	0.046283579
15/11/2017	12:05:00	10.86471081	44.19229507	0.003969038	0.063147171
15/11/2017	13:05:00	10.94387531	30.87939453	0.003997971	0.075511372
15/11/2017	14:05:00	11.0014143	5.063564301	0.003987819	0.083574843
15/11/2017	15:05:00	11.09052944	0	0.003920887	0.07733916
15/11/2017	16:05:00	11.19538403	0	0.003777376	0.066028089
15/11/2017	17:05:00	11.2142992	0	0.003682509	0.054886354
15/11/2017	18:05:00	11.12205315	0	0.003643344	0.055433353
15/11/2017	19:05:00	10.99541664	0	0.003661296	0.058272734
15/11/2017	20:05:00	10.87437057	0	0.003752006	0.062720378
15/11/2017	21:05:00	10.76509476	0	0.003880305	0.07192478
15/11/2017	22:05:00	10.67116737	0	0.004038407	0.090661448
15/11/2017	23:05:00	10.58881187	0	0.004172383	0.107190153
16/11/2017	00:05:00	10.49458599	0	0.004064134	0.110588588
16/11/2017	01:05:00	10.3783989	0	0.003696804	0.114626992
16/11/2017	02:05:00	10.3643589	0	0.003305199	0.114255967
16/11/2017	03:05:00	10.40887737	0	0.003006183	0.111208254
16/11/2017	04:05:00	10.52954674	0	0.002794398	0.098440019
16/11/2017	05:05:00	10.69449139	0	0.002624923	0.087073731
16/11/2017	06:05:00	10.81316185	0	0.00252075	0.075726512
16/11/2017	07:05:00	10.87420082	3.599974632	0.002460087	0.075064025
16/11/2017	08:05:00	10.86467075	15.80085754	0.00238803	0.088500262
16/11/2017	09:05:00	10.79870796	30.45171738	0.002345778	0.114376447
16/11/2017	10:05:00	10.74616146	19.18934631	0.002425606	0.135437271
16/11/2017	11:05:00	10.70534134	41.36249924	0.002509304	0.149809252
16/11/2017	12:05:00	10.66618061	25.0886116	0.0024511	0.155813235
16/11/2017	13:05:00	10.62175751	11.49510479	0.00222585	0.149484226
16/11/2017	14:05:00	10.58618641	2.576560259	0.002012707	0.140303491
16/11/2017	15:05:00	10.6016407	0	0.001901387	0.12934484
16/11/2017	16:05:00	10.68934917	0	0.001860734	0.112871316
16/11/2017	17:05:00	10.81602573	0	0.001855029	0.097140246
16/11/2017	18:05:00	10.94986153	0	0.001866281	0.07191417
16/11/2017	19:05:00	11.01672173	0	0.001888907	0.05457898
16/11/2017	20:05:00	10.96858311	0	0.001924262	0.044418413
16/11/2017	21:05:00	10.8922863	0	0.001979729	0.009291582
16/11/2017	22:05:00	10.75756741	0	0.002086189	0.025267373
16/11/2017	23:05:00	10.62197781	0	0.002469709	0.065805809
17/11/2017	00:05:00	10.48829174	0	0.003150774	0.080582018
17/11/2017	01:05:00	10.34584999	0	0.003960981	0.088879172
17/11/2017	02:05:00	10.16777611	0	0.004431901	0.052862275
17/11/2017	03:05:00	10.09524727	0	0.004276666	0.017643655
17/11/2017	04:05:00	10.11965942	0	0.004081598	0.020286137
17/11/2017	05:05:00	10.08868694	0	0.00403122	0.020655795
17/11/2017	06:05:00	10.07075977	0	0.003959346	0.052548671
17/11/2017	07:05:00	10.08476734	19.86859322	0.003890148	0.067559455
17/11/2017	08:05:00	10.09987831	62.08418274	0.003922877	0.083478901
17/11/2017	09:05:00	10.21303749	93.85401154	0.00393255	0.093276227
17/11/2017	10:05:00	10.41698551	109.0380554	0.003968724	0.070818111
17/11/2017	11:05:00	10.67884731	105.5391769	0.00403473	0.054971171
17/11/2017	12:05:00	10.9314661	83.86164093	0.004031034	0.045770353
17/11/2017	13:05:00	11.15859985	47.17515945	0.003978211	0.045068576
17/11/2017	14:05:00	11.35266113	5.912011147	0.003886107	0.062516463
17/11/2017	15:05:00	11.48766613	0	0.003808055	0.062510976
17/11/2017	16:05:00	11.54065037	0	0.003772472	0.053638768
17/11/2017	17:05:00	11.51194286	0	0.003742257	0.062710047
17/11/2017	18:05:00	11.41759682	0	0.003709584	0.067663226
17/11/2017	19:05:00	11.31837273	0	0.003698295	0.059498558
17/11/2017	20:05:00	11.18917942	0	0.003707967	0.036524883
17/11/2017	21:05:00	11.0557394	0	0.003750666	0.010563755
17/11/2017	22:05:00	10.91623974	0	0.00384021	0.022865815
17/11/2017	23:05:00	10.76265049	0	0.003954156	0.045897514
18/11/2017	00:05:00	10.58887482	0	0.004071189	0.066131915
18/11/2017	01:05:00	10.39097977	0	0.004158106	0.084218182
18/11/2017	02:05:00	10.17538834	0	0.004194781	0.098193836
18/11/2017	03:05:00	9.98486042	0	0.004191425	0.101018702
18/11/2017	04:05:00	9.870733261	0	0.004178689	0.094195619
18/11/2017	05:05:00	9.84343338	0	0.004167353	0.081120169
18/11/2017	06:05:00	9.920575142	0	0.004127448	0.061449261
18/11/2017	07:05:00	10.00906849	5.998923779	0.004080875	0.039546829
18/11/2017	08:05:00	10.08307457	28.99585915	0.004036966	0.014212882
18/11/2017	09:05:00	10.0828476	72.55747223	0.004052915	0.02051045
18/11/2017	10:05:00	10.20568657	106.6886215	0.004144353	0.036617036
18/11/2017	11:05:00	10.39850903	103.6609802	0.00430078	0.042005735
18/11/2017	12:05:00	10.57371235	75.568573	0.004489077	0.058915854
18/11/2017	13:05:00	10.75829601	46.15956497	0.00468065	0.058052585
18/11/2017	14:05:00	10.88208771	4.621182919	0.004845708	0.062076723
18/11/2017	15:05:00	10.93948174	0	0.004963189	0.061239375
18/11/2017	16:05:00	10.91400242	0	0.005031989	0.063415147
18/11/2017	17:05:00	10.77556229	0	0.005029968	0.071896565
18/11/2017	18:05:00	10.57168293	0	0.004848286	0.088395299
18/11/2017	19:05:00	10.50936413	0	0.004549188	0.114127839
18/11/2017	20:05:00	10.50256348	0	0.004272761	0.125966005
18/11/2017	21:05:00	10.48288822	0	0.004093681	0.110411625
18/11/2017	22:05:00	10.41678905	0	0.003995544	0.088662432
18/11/2017	23:05:00	10.31537247	0	0.003938686	0.073178042
19/11/2017	00:05:00	10.19972801	0	0.003911436	0.055586462
19/11/2017	01:05:00	10.09025669	0	0.003905244	0.0451273
19/11/2017	02:05:00	9.970264435	0	0.003915506	0.025695657
19/11/2017	03:05:00	9.839345932	0	0.003919586	0.034213258
19/11/2017	04:05:00	9.749359131	0	0.003905047	0.037837309
19/11/2017	05:05:00	9.652683258	0	0.003892908	0.03801051
19/11/2017	06:05:00	9.598337173	0	0.003870236	0.057596318
19/11/2017	07:05:00	9.66664505	17.07185555	0.00381293	0.074671189
19/11/2017	08:05:00	9.81183815	59.31714249	0.003739824	0.09549067
19/11/2017	09:05:00	9.969265938	91.36351776	0.003682906	0.087378346
19/11/2017	10:05:00	10.15491772	106.7085114	0.003667772	0.063989378
19/11/2017	11:05:00	10.3719902	103.5297546	0.003684202	0.04302162
19/11/2017	12:05:00	10.49701595	81.28044891	0.003689245	0.039021835
19/11/2017	13:05:00	10.57119465	45.61407471	0.003654108	0.048681157
19/11/2017	14:05:00	10.7270689	4.435389996	0.003608516	0.048468065
19/11/2017	15:05:00	10.83823395	0	0.003607973	0.036094309
19/11/2017	16:05:00	10.87039566	0	0.003635664	0.021825279
19/11/2017	17:05:00	10.80899525	0	0.003651805	0.01776373
19/11/2017	18:05:00	10.68327332	0	0.003652224	0.025121391
19/11/2017	19:05:00	10.59032345	0	0.003639127	0.032804326
19/11/2017	20:05:00	10.5103817	0	0.003625344	0.02815278
19/11/2017	21:05:00	10.42972469	0	0.003618457	0.022694045
19/11/2017	22:05:00	10.34040833	0	0.003621721	0.010575198
19/11/2017	23:05:00	10.23853397	0	0.003641641	0.022224476
20/11/2017	00:05:00	10.13008499	0	0.003698917	0.04596493
20/11/2017	01:05:00	10.00395966	0	0.003816284	0.081714639
20/11/2017	02:05:00	9.873029709	0	0.003954755	0.109022552
20/11/2017	03:05:00	9.748103142	0	0.00402	0.12189899
20/11/2017	04:05:00	9.685807228	0	0.004008695	0.115812468
20/11/2017	05:05:00	9.713377953	0	0.003943777	0.110311307
20/11/2017	06:05:00	9.788551331	0	0.003862958	0.107493042
20/11/2017	07:05:00	9.906311035	13.72309494	0.003803325	0.105733255
20/11/2017	08:05:00	10.09527016	49.44842911	0.003744401	0.097905603
20/11/2017	09:05:00	10.32958508	77.80334473	0.003704655	0.095496413
20/11/2017	10:05:00	10.55651379	90.2743988	0.003708658	0.099461371
20/11/2017	11:05:00	10.8055706	85.66884613	0.003744522	0.103458231
20/11/2017	12:05:00	11.0668745	63.21776581	0.003800053	0.106629011
20/11/2017	13:05:00	11.33952332	34.5577507	0.003881851	0.105396929
20/11/2017	14:05:00	11.5901804	3.251319647	0.00395387	0.110509491
20/11/2017	15:05:00	11.72209835	0	0.003989361	0.117112201
20/11/2017	16:05:00	11.74680328	0	0.003907478	0.121516881
20/11/2017	17:05:00	11.75575066	0	0.0037513	0.124089875
20/11/2017	18:05:00	11.72404194	0	0.003597527	0.123353025
20/11/2017	19:05:00	11.687047	0	0.003470972	0.118346552
20/11/2017	20:05:00	11.65097427	0	0.003358764	0.111959509
20/11/2017	21:05:00	11.60147762	0	0.003273615	0.104389204
20/11/2017	22:05:00	11.53623486	0	0.003221663	0.101063656
20/11/2017	23:05:00	11.46066189	0	0.003203851	0.102079508
21/11/2017	00:05:00	11.3637886	0	0.003237527	0.105775109
21/11/2017	01:05:00	11.25043392	0	0.003341018	0.113433034
21/11/2017	02:05:00	11.14132977	0	0.003486311	0.12440004
21/11/2017	03:05:00	11.031497	0	0.003545293	0.128120009
21/11/2017	04:05:00	10.9214201	0	0.00342499	0.123818649
21/11/2017	05:05:00	10.84882164	0	0.003245654	0.119219776
21/11/2017	06:05:00	10.80550766	0	0.003094868	0.118212347
21/11/2017	07:05:00	10.82981777	8.065849304	0.002959147	0.113552149
21/11/2017	08:05:00	10.94468594	28.39916992	0.002823794	0.095848919
21/11/2017	09:05:00	11.12027931	47.66474915	0.002709423	0.074304823
21/11/2017	10:05:00	11.26797581	65.54085541	0.002630249	0.06444491
21/11/2017	11:05:00	11.34840488	73.35360718	0.002594609	0.070869646
21/11/2017	12:05:00	11.39021397	60.87885284	0.002636217	0.079568831
21/11/2017	13:05:00	11.430933	32.57720566	0.002746825	0.085512744
21/11/2017	14:05:00	11.46771622	2.668883085	0.002960287	0.106970986
21/11/2017	15:05:00	11.48982906	0	0.003212256	0.12522289
21/11/2017	16:05:00	11.48763466	0	0.003217269	0.129158031
21/11/2017	17:05:00	11.39957237	0	0.002991146	0.123153302
21/11/2017	18:05:00	11.2695055	0	0.002748269	0.120445667
21/11/2017	19:05:00	11.15465164	0	0.002579526	0.1207375
21/11/2017	20:05:00	11.07340813	0	0.002472258	0.113929379
21/11/2017	21:05:00	11.0328083	0	0.002411612	0.10203107
21/11/2017	22:05:00	10.99618149	0	0.002378976	0.098273319
21/11/2017	23:05:00	10.91194439	0	0.002364139	0.10417213
22/11/2017	00:05:00	10.76093674	0	0.002366339	0.120078166
22/11/2017	01:05:00	10.54888058	0	0.002414077	0.138422116
22/11/2017	02:05:00	10.3474474	0	0.002560425	0.15120204
22/11/2017	03:05:00	10.17554092	0	0.002744689	0.150502597
22/11/2017	04:05:00	10.01677895	0	0.002834214	0.1451182
22/11/2017	05:05:00	9.849346161	0	0.002816008	0.140720674
22/11/2017	06:05:00	9.674229622	0	0.002778872	0.139351031
22/11/2017	07:05:00	9.631569862	1.909470916	0.002748741	0.12817443
22/11/2017	08:05:00	9.771330833	10.2311554	0.002702919	0.114756569
22/11/2017	09:05:00	9.914527893	30.73691559	0.002654571	0.110302759
22/11/2017	10:05:00	9.979837418	48.461689	0.002633557	0.118286324
22/11/2017	11:05:00	10.01254177	36.44516373	0.00263885	0.124447234
22/11/2017	12:05:00	10.04502678	17.31025505	0.00264704	0.125759962
22/11/2017	13:05:00	10.03611469	6.397847652	0.002665817	0.126884331
22/11/2017	14:05:00	9.984020233	0.411145478	0.002708854	0.129389447
22/11/2017	15:05:00	9.936461449	0	0.002742791	0.124816361
22/11/2017	16:05:00	9.940681458	0	0.002736687	0.114569829
22/11/2017	17:05:00	10.0640049	0	0.00269194	0.098393841
22/11/2017	18:05:00	10.1607933	0	0.002640702	0.087590879
22/11/2017	19:05:00	10.1785841	0	0.002613871	0.079965774
22/11/2017	20:05:00	10.19071388	0	0.002607209	0.067086699
22/11/2017	21:05:00	10.20063686	0	0.002614095	0.051025063
22/11/2017	22:05:00	10.14632511	0	0.002643256	0.042268568
22/11/2017	23:05:00	10.00541878	0	0.002703066	0.046963078
23/11/2017	00:05:00	9.850390434	0	0.002806883	0.041099923
23/11/2017	01:05:00	9.667197227	0	0.002958038	0.040652258
23/11/2017	02:05:00	9.468756676	0	0.003215051	0.054347627
23/11/2017	03:05:00	9.275387764	0	0.003649825	0.08199946
23/11/2017	04:05:00	9.101866722	0	0.00407667	0.08838555
23/11/2017	05:05:00	8.945903778	0	0.004145328	0.089525143
23/11/2017	06:05:00	8.788762093	0	0.003982676	0.10782084
23/11/2017	07:05:00	8.683307648	7.297507286	0.003694484	0.117745846
23/11/2017	08:05:00	8.803527832	41.35564041	0.003338807	0.111210229
23/11/2017	09:05:00	9.17282486	78.4527359	0.003072031	0.098913441
23/11/2017	10:05:00	9.564901352	83.55218506	0.002897676	0.095831273
23/11/2017	11:05:00	9.80036068	48.07184219	0.002772023	0.098936048
23/11/2017	12:05:00	9.848426819	20.2502079	0.002681796	0.103096715
23/11/2017	13:05:00	9.841568947	8.686086655	0.00264547	0.104029391
23/11/2017	14:05:00	9.775210381	0.416318893	0.002674568	0.112848455
23/11/2017	15:05:00	9.675293922	0	0.002807446	0.128356331
23/11/2017	16:05:00	9.567772865	0	0.003044605	0.136175805
23/11/2017	17:05:00	9.425214767	0	0.003183279	0.117421471
23/11/2017	18:05:00	9.321508408	0	0.003169558	0.084834574
23/11/2017	19:05:00	9.34556675	0	0.003144256	0.064664695
23/11/2017	20:05:00	9.373223305	0	0.003139363	0.056634748
23/11/2017	21:05:00	9.373635292	0	0.003154019	0.051849809
23/11/2017	22:05:00	9.33891964	0	0.003188097	0.043268783
23/11/2017	23:05:00	9.23615551	0	0.003275738	0.037577363
24/11/2017	00:05:00	9.109295845	0	0.003496382	0.04169114
24/11/2017	01:05:00	8.985211372	0	0.003845447	0.033140849
24/11/2017	02:05:00	8.856642723	0	0.00409537	0.021441944
24/11/2017	03:05:00	8.78504467	0	0.004267113	0.029045818
24/11/2017	04:05:00	8.688454628	0	0.004491472	0.039227568
24/11/2017	05:05:00	8.630019188	0	0.004720402	0.050321074
24/11/2017	06:05:00	8.582951546	0	0.004920376	0.062813712
24/11/2017	07:05:00	8.566542625	5.982741833	0.005053069	0.072702356
24/11/2017	08:05:00	8.565267563	24.89739418	0.005015314	0.090708462
24/11/2017	09:05:00	8.663659096	40.73406219	0.004836097	0.110113864
24/11/2017	10:05:00	8.822952271	52.08804703	0.004672126	0.115521881
24/11/2017	11:05:00	8.994050026	56.79878616	0.004563472	0.100277942
24/11/2017	12:05:00	9.134386063	45.73700333	0.004495434	0.079974454
24/11/2017	13:05:00	9.270664215	27.02583122	0.004440495	0.0678253
24/11/2017	14:05:00	9.433897018	1.245240211	0.004407417	0.046157698
24/11/2017	15:05:00	9.595416069	0	0.004423269	0.00648894
24/11/2017	16:05:00	9.690430641	0	0.004470159	0.025704963
24/11/2017	17:05:00	9.675327301	0	0.004495365	0.04255725
24/11/2017	18:05:00	9.607083321	0	0.004465731	0.062236373
24/11/2017	19:05:00	9.569066048	0	0.004422344	0.077702027
24/11/2017	20:05:00	9.533239365	0	0.004388194	0.076620626
24/11/2017	21:05:00	9.5258255	0	0.00434055	0.067184186
24/11/2017	22:05:00	9.541410446	0	0.004293495	0.053030284
24/11/2017	23:05:00	9.537447929	0	0.004267444	0.037178075
25/11/2017	00:05:00	9.487663269	0	0.004263363	0.021044611
25/11/2017	01:05:00	9.372318268	0	0.004310248	0.010084698
25/11/2017	02:05:00	9.259313583	0	0.004405714	0.009434363
25/11/2017	03:05:00	9.142037392	0	0.004527228	0.014695599
25/11/2017	04:05:00	9.024964333	0	0.004790186	0.039647179
25/11/2017	05:05:00	8.911364555	0	0.005171722	0.056130499
25/11/2017	06:05:00	8.791321754	0	0.005453869	0.062211739
25/11/2017	07:05:00	8.696433067	4.293990612	0.005605657	0.070255405
25/11/2017	08:05:00	8.644702911	19.46905327	0.00559027	0.086875042
25/11/2017	09:05:00	8.640869141	34.23976135	0.005452874	0.107327972
25/11/2017	10:05:00	8.677323341	39.06124878	0.005280706	0.106464767
25/11/2017	11:05:00	8.846764565	41.60484314	0.005064673	0.092140043
25/11/2017	12:05:00	9.08747673	32.24937439	0.004822164	0.083644243
25/11/2017	13:05:00	9.247561455	16.03935432	0.004671114	0.082061202
25/11/2017	14:05:00	9.319350243	0.483900666	0.004591358	0.084320563
25/11/2017	15:05:00	9.342391968	0	0.004555754	0.081701708
25/11/2017	16:05:00	9.346119881	0	0.004575019	0.091054817
25/11/2017	17:05:00	9.251156807	0	0.004672056	0.108332859
25/11/2017	18:05:00	9.098487854	0	0.004792567	0.118397641
25/11/2017	19:05:00	8.942878723	0	0.004807231	0.11803343
25/11/2017	20:05:00	8.802170753	0	0.00470584	0.116474823
25/11/2017	21:05:00	8.719287872	0	0.00455465	0.107942882
25/11/2017	22:05:00	8.690221786	0	0.004405627	0.093502512
25/11/2017	23:05:00	8.729887009	0	0.004273594	0.0757115
26/11/2017	00:05:00	8.776232719	0	0.004174442	0.0586519
26/11/2017	01:05:00	8.77614975	0	0.004128224	0.040953148
26/11/2017	02:05:00	8.724794388	0	0.004138345	0.023050606
26/11/2017	03:05:00	8.587890625	0	0.004275072	0.032315727
26/11/2017	04:05:00	8.469147682	0	0.004654718	0.05761769
26/11/2017	05:05:00	8.376824379	0	0.00522571	0.085042541
26/11/2017	06:05:00	8.285529137	0	0.005680848	0.093783731
26/11/2017	07:05:00	8.186955452	4.898701191	0.00574748	0.096845599
26/11/2017	08:05:00	8.079264641	16.3078289	0.00546628	0.10121529
26/11/2017	09:05:00	8.029660225	34.2728653	0.005045394	0.108713041
26/11/2017	10:05:00	8.147752762	45.58179855	0.004656503	0.090622959
26/11/2017	11:05:00	8.508384705	74.93901062	0.00435602	0.06733191
26/11/2017	12:05:00	8.922937393	61.00979233	0.004167928	0.04359726
26/11/2017	13:05:00	9.139663696	23.47644234	0.004084604	0.028220185
26/11/2017	14:05:00	9.161499023	0.340375423	0.004173113	0.020695748
26/11/2017	15:05:00	9.157467842	0	0.004441374	0.028741397
26/11/2017	16:05:00	9.137987137	0	0.004851859	0.038775081
26/11/2017	17:05:00	9.115336418	0	0.00548021	0.056013457
26/11/2017	18:05:00	9.064882278	0	0.006166163	0.058509946
26/11/2017	19:05:00	8.971452713	0	0.006655098	0.046753793
26/11/2017	20:05:00	8.82228756	0	0.006860582	0.027521034
26/11/2017	21:05:00	8.646230698	0	0.006823235	0.019020283
26/11/2017	22:05:00	8.530832291	0	0.006695115	0.017850095
26/11/2017	23:05:00	8.429866791	0	0.006627744	0.01162773
27/11/2017	00:05:00	8.358495712	0	0.006606954	0.017022134
27/11/2017	01:05:00	8.29117775	0	0.006628764	0.033913398
27/11/2017	02:05:00	8.169262886	0	0.006751964	0.044693867
27/11/2017	03:05:00	8.034832001	0	0.006902037	0.057462354
27/11/2017	04:05:00	7.916173935	0	0.007003829	0.067836636
27/11/2017	05:05:00	7.806723595	0	0.007091037	0.065500898
27/11/2017	06:05:00	7.697638988	0	0.007162458	0.057353718
27/11/2017	07:05:00	7.672876835	6.576979637	0.00715429	0.048897439
27/11/2017	08:05:00	7.661467075	30.42825699	0.007053588	0.042566433
27/11/2017	09:05:00	7.621535301	23.9641037	0.006869206	0.041505887
27/11/2017	10:05:00	7.679076195	22.33210945	0.006624498	0.039140243
27/11/2017	11:05:00	7.797803879	18.45181084	0.006411374	0.035064552
27/11/2017	12:05:00	7.95940876	11.37665558	0.006224467	0.040502777
27/11/2017	13:05:00	8.098682404	5.626077652	0.00608894	0.038487192
27/11/2017	14:05:00	8.136505127	0	0.006057319	0.038510108
27/11/2017	15:05:00	8.088877678	0	0.006186656	0.055844782
27/11/2017	16:05:00	8.04237175	0	0.006415089	0.067432952
27/11/2017	17:05:00	7.973116398	0	0.006654323	0.075021296
27/11/2017	18:05:00	7.847169876	0	0.006852556	0.086500239
27/11/2017	19:05:00	7.690505028	0	0.006944992	0.087333237
27/11/2017	20:05:00	7.518087864	0	0.006880356	0.092461378
27/11/2017	21:05:00	7.433714867	0	0.006728312	0.104109336
27/11/2017	22:05:00	7.449217319	0	0.006530663	0.104518799
27/11/2017	23:05:00	7.549907684	0	0.006304504	0.089463838
28/11/2017	00:05:00	7.723893642	0	0.006042658	0.067957743
28/11/2017	01:05:00	7.894608021	0	0.005813126	0.05300712
28/11/2017	02:05:00	8.014800072	0	0.005646597	0.038207333
28/11/2017	03:05:00	8.055373192	0	0.00556147	0.023989397
28/11/2017	04:05:00	7.986909389	0	0.005601653	0.021854674
28/11/2017	05:05:00	7.867192745	0	0.005731771	0.029628624
28/11/2017	06:05:00	7.773150444	0	0.00594051	0.034582147
28/11/2017	07:05:00	7.743933201	4.948644638	0.006251824	0.04248832
28/11/2017	08:05:00	7.765719414	25.00733948	0.006567828	0.039585516
28/11/2017	09:05:00	7.813155651	45.63106155	0.006872184	0.035183082
28/11/2017	10:05:00	7.991072655	75.2485733	0.007135553	0.027146185
28/11/2017	11:05:00	8.150789261	41.18351746	0.007263777	0.024433349
28/11/2017	12:05:00	8.179339409	31.40758324	0.007317147	0.032487549
28/11/2017	13:05:00	8.180506706	16.57439995	0.007278013	0.054080615
28/11/2017	14:05:00	8.167789459	0	0.007096282	0.076289099
28/11/2017	15:05:00	8.123638153	0	0.006907882	0.079627675
28/11/2017	16:05:00	8.064500809	0	0.006734084	0.076715413
28/11/2017	17:05:00	7.987873077	0	0.006552314	0.074577884
28/11/2017	18:05:00	7.893959522	0	0.006413816	0.068614114
28/11/2017	19:05:00	7.806684494	0	0.006337179	0.057967191
28/11/2017	20:05:00	7.715533733	0	0.006311071	0.040170199
28/11/2017	21:05:00	7.619390965	0	0.006334952	0.02172117
28/11/2017	22:05:00	7.522165775	0	0.00636752	0.011943276
28/11/2017	23:05:00	7.447596073	0	0.006375491	0.022566202
29/11/2017	00:05:00	7.440530777	0	0.006337328	0.031922228
29/11/2017	01:05:00	7.455242157	0	0.00626877	0.036081821
29/11/2017	02:05:00	7.489090919	0	0.006180907	0.03470488
29/11/2017	03:05:00	7.476477623	0	0.006132328	0.022105447
29/11/2017	04:05:00	7.399767399	0	0.006157892	0.011550989
29/11/2017	05:05:00	7.297791004	0	0.006260373	0.023170999
29/11/2017	06:05:00	7.209964275	0	0.006477316	0.044419569
29/11/2017	07:05:00	7.160624981	3.363394499	0.006757793	0.065937927
29/11/2017	08:05:00	7.140060425	20.60316658	0.006967142	0.082363574
29/11/2017	09:05:00	7.168661118	31.13734055	0.007043651	0.09996682
29/11/2017	10:05:00	7.272737026	50.41729736	0.00699913	0.111633222
29/11/2017	11:05:00	7.450304031	54.75915146	0.006865337	0.108516301
29/11/2017	12:05:00	7.689280987	28.08301163	0.006650403	0.098778459
29/11/2017	13:05:00	7.953690052	12.92774963	0.006379927	0.081924299
29/11/2017	14:05:00	8.167795181	0	0.006143001	0.065637867
29/11/2017	15:05:00	8.285198212	0	0.00600339	0.050268188
29/11/2017	16:05:00	8.299481392	0	0.005983473	0.044508191
29/11/2017	17:05:00	8.225880623	0	0.006068074	0.045712886
29/11/2017	18:05:00	8.131747246	0	0.006265807	0.045333153
29/11/2017	19:05:00	8.050601006	0	0.006547757	0.052331038
29/11/2017	20:05:00	7.983894825	0	0.006920143	0.069206797
29/11/2017	21:05:00	7.921815872	0	0.007300697	0.090494398
29/11/2017	22:05:00	7.830601215	0	0.007387799	0.108099224
29/11/2017	23:05:00	7.688782215	0	0.006966738	0.120197596
30/11/2017	00:05:00	7.594929218	0	0.006359473	0.123076108
30/11/2017	01:05:00	7.604337215	0	0.005823595	0.11159829
30/11/2017	02:05:00	7.713837624	0	0.005407391	0.093343803
30/11/2017	03:05:00	7.852054119	0	0.005099353	0.07375052
30/11/2017	04:05:00	7.95378685	0	0.004908707	0.05711223
30/11/2017	05:05:00	7.994241714	0	0.004815099	0.045132879
30/11/2017	06:05:00	7.956179619	0	0.004799668	0.04157297
30/11/2017	07:05:00	7.908732891	4.042852879	0.004924882	0.053378365
30/11/2017	08:05:00	7.91835928	30.37064552	0.005250044	0.075778248
30/11/2017	09:05:00	7.976950645	38.50782776	0.005713292	0.094420973
30/11/2017	10:05:00	8.025790215	50.6268425	0.005932296	0.105507318
30/11/2017	11:05:00	8.122382164	84.54637146	0.005648537	0.115622683
30/11/2017	12:05:00	8.3104105	59.92655945	0.005122431	0.121843764
30/11/2017	13:05:00	8.534026146	25.80629349	0.004623847	0.117818021
30/11/2017	14:05:00	8.765449524	0	0.004258894	0.104706909
30/11/2017	15:05:00	8.982340813	0	0.004051699	0.087411072
30/11/2017	16:05:00	9.08661747	0	0.00393816	0.073858012
30/11/2017	17:05:00	9.059565544	0	0.00388665	0.067658311
30/11/2017	18:05:00	8.92782402	0	0.003905381	0.069467304
30/11/2017	19:05:00	8.78212738	0	0.004044841	0.075987385
30/11/2017	20:05:00	8.648014069	0	0.004321729	0.083294466
30/11/2017	21:05:00	8.518328667	0	0.004675174	0.094745573
30/11/2017	22:05:00	8.372115135	0	0.004962007	0.107347108
30/11/2017	23:05:00	8.190115929	0	0.004983937	0.116191713
